Year,Month,Day,Hour,Electronics_Laptops,Electronics_Smartphones,Electronics_Headphones,Clothing_Men_Shirts,Clothing_Women_Dresses,Clothing_Kids_Pants,Home_Appliances_Refrigerators,Home_Appliances_Washers,Home_Decor_Curtains,Home_Decor_Rugs,Beauty_Makeup,Beauty_Skincare,Sports_Outdoor_Gear,Sports_Fitness_Equipment,Toys_Dolls,Online_Traffic,Store_Traffic,Marketing_Spend,Cost,Profit_Margin,Customer_Age_Group,Customer_Region,Holiday_Flag,Toys_Educational,Food_Beverages_Snacks,Food_Beverages_Organic,Automotive_Accessories,Automotive_Replacement_Parts
2020,1,5,18,1638.4,1819.86,540.64,38.76,184.06,57.16,864.39,854.92,92.75,172.94,54.02,34.22,339.05,374.44,33.06,449.56,248.63,333.86,819.51,6.93,23,South,0,106.23,8.8,24.25,115.13,413.18
2020,1,5,19,1795.52,796.06,287.49,96.94,162.59,58.46,1204.13,472.71,42.09,80.91,25.39,67.41,265.02,563.91,31.13,536.19,46.59,387.64,768.6,23.63,52,North,0,113.9,3.2,12.24,259.87,681.85
2020,1,5,20,2068.33,449.13,365.08,60.75,91,21.51,1744.7,770.02,100.96,181.76,48.71,168.41,129.4,184.77,26.93,520.78,307.8,152.36,779.67,11.13,63,South,0,97.05,20.53,23.08,131.71,371.86
2020,1,5,21,2031.94,1250.41,146.22,91.17,133.21,42.17,3637.62,1087.59,131.72,321.58,30.83,94.14,183.29,219.88,81.97,595.22,401.79,243.39,588.11,12.96,18,East,0,102.23,23.23,20.12,103.31,348.45
2020,1,5,22,1644.31,929.62,407.91,64.25,186.54,13.98,3596.91,641.46,62.2,112.47,29.29,57.24,281.64,529.57,49.01,881.93,281.17,305.89,948.08,18.78,55,West,0,112.23,20.08,44.65,168.3,563.76
2020,1,5,23,1843.09,437.02,353.91,39.78,167.74,73.76,1323.31,673.67,159.23,131.15,10.21,172.95,174.12,612.7,19.22,305.09,346.56,195.5,807.95,19.87,62,South,0,82.28,13.25,39.84,72.69,213.48
2020,1,6,0,1375.25,965.34,343.11,95.51,206.8,51.83,1065.38,1356.94,70.95,86.39,67.47,251.28,166.13,669.37,20.95,521.7,416.01,202.5,770.71,21.01,44,East,0,106.34,19.66,37.68,202.89,552.87
2020,1,6,1,1705.25,966.78,369.59,64.52,53.04,26.57,1943.85,620.97,80.31,151.28,43.04,35.6,175.91,287.7,63.02,597.33,385.78,302.1,321.76,15.88,29,North,0,51.49,24.3,28.96,78.93,304.19
2020,1,6,2,1740.5,1098.72,136.54,71.05,149.41,38.82,1091.79,914.54,157.87,113.02,72.97,227.79,237.61,304.47,29.19,161.84,243.8,112.84,884.95,5.21,39,South,0,137.94,7.16,38.7,61.38,432.32
2020,1,6,3,1710.07,947.69,88.01,117.11,119.16,34.9,2396.27,866.04,41.39,86.9,12.6,93.06,222.68,250.65,39.13,585.31,280.1,443.95,202.47,7.22,66,East,0,124.23,8.84,30.05,174.85,263.62
2020,1,6,4,2487.07,836.84,199.25,43.98,117.79,80.99,842.45,1162.85,41.56,128.17,22.23,163.4,184.37,433.03,74.51,287.82,340.53,383.69,735.61,9.86,35,West,0,147.39,15.24,47.1,124.42,393.21
2020,1,6,5,2465.95,1472.07,393.3,50.37,215,15.65,1653.48,888.96,53.7,333.51,21.84,91.54,232.65,560.01,52.52,514.55,285.26,184.79,338.81,14.56,60,North,0,125.44,23.08,48.39,175.17,250.84
2020,1,6,6,2068.81,1276.33,185.91,46.32,135.73,50.11,1216.8,545.64,62.89,257.85,17.81,134.05,519.24,213.4,56.88,579.02,127.92,158.52,543.42,24.34,42,North,0,67.36,19.29,31.22,232.34,134.62
2020,1,6,7,1351.79,1039.54,394.9,71.46,72.48,30.49,1233,1171.6,158.14,69.65,33.63,34.21,172.44,448.05,45.87,244.62,335.58,292.49,636.78,16.06,29,North,1,83.58,8.69,23.51,296.81,261.37
2020,1,6,8,1602.05,1165.81,176.54,105.01,32.09,68.21,3053.92,1053.16,80.51,265.87,27.37,187.14,484.88,378.71,107.52,220.98,344.06,196.26,514.03,16.67,51,South,0,136.52,7.46,43.13,185.24,170.51
2020,1,6,9,1945.16,1206.93,263.01,62.22,86.2,28.47,1468.29,712.58,149.42,153.04,22.39,168.45,258.63,391.04,78.64,525.04,345.3,179.29,528.66,15.72,39,South,0,81.91,9.74,10.56,179.95,293.54
2020,1,6,10,790.16,787.56,259.67,64.28,106.19,29.23,2123.83,958.02,78.53,173.72,49.73,152.07,89.32,288.5,36.9,808.26,234.28,167.7,292.22,11.72,21,East,0,100.56,13.48,12.67,102.85,461.1
2020,1,6,11,1523.63,562.91,297.51,123.68,98.46,34.86,2325.33,779.08,124.01,270.54,103.7,226.08,250.48,224.28,69.36,557.78,72.07,275.59,363.51,20.67,45,South,0,72.33,25.04,16.5,199.12,370.73
2020,1,6,12,1463.7,758.9,372.62,95.33,78.14,56.16,1287.22,759.42,36.24,178.84,62.03,172.26,85.73,582.11,35.89,312.9,179.13,218.74,818.91,9.66,28,West,0,80.88,24.43,18.21,252.78,529.36
2020,1,6,13,1485.05,932.39,189,136.73,84.38,97.08,976.5,538.37,116.67,151.59,23.84,236.23,330.79,803.28,74.01,691.06,404.37,291.39,774.59,12.5,51,West,0,172.1,9.62,25.73,279.25,388.06
2020,1,6,14,2141.99,737.66,320.9,48.26,112.72,55.48,1563.9,987.07,129.4,134.73,18.14,246.44,405.36,343.22,14.44,667.51,289.14,354.65,992.39,20.03,42,West,0,94.52,14.69,13.17,238.67,333.02
2020,1,6,15,1282.96,813.58,303.35,135.91,183.25,54.63,3335.14,1236.89,113.57,247.89,85.65,87.72,192.74,583.62,13.34,542.47,330.66,245.41,454.96,8.94,27,South,0,84.28,11.97,24.72,163.91,249.55
2020,1,6,16,975.18,783.08,374.93,90.67,64.78,20.16,1649.84,1244.73,64.86,103.05,60.56,55.76,81.39,222.5,35.51,525.28,306.54,405.08,434.83,12.6,39,East,0,96.68,9.77,18.28,417.94,417.84
2020,1,6,17,1392.77,515.88,89.54,72.29,216.33,74.24,1415.95,585.43,159.02,126.85,32.53,114.61,362.72,192.67,33.66,306.31,339.69,180.01,514.52,6.94,64,North,0,92.18,16.34,36.63,198.21,399.71
2020,1,6,18,1754.16,913.01,401.37,122.64,73.45,56.36,551.34,479.5,99.27,125.66,55.43,185.31,216.23,231.44,22.45,349.3,321.9,314.01,235.02,24.35,63,East,0,58.28,28.65,4.96,276.33,229.75
2020,1,6,19,790.73,745.1,199.76,66.92,103.83,58.2,1810.86,908.38,135.97,170.99,28.54,115.69,292.7,520.11,14.08,339.91,497.16,247.99,905.4,13.05,34,West,1,81.87,14.98,23.77,246.01,229.15
2020,1,6,20,1462.37,634.39,234.58,75.35,84.02,60.1,2101.99,471.44,132.79,218.43,51.12,246.27,469.28,591.19,37.05,546.24,443.67,190.54,439.07,7.3,50,North,0,142.88,8.29,41.11,257.63,479.23
2020,1,6,21,1477.29,521.96,440.15,89.74,70.78,84.46,2886.25,483.05,104.78,311.4,8.48,132,428.61,811.6,44.4,319.09,432.95,126.55,617.14,15.51,33,South,0,82.62,26.4,9.57,286.19,500.06
2020,1,6,22,1749.71,674.36,126.58,61.01,177.93,67.8,952.38,1345.99,140.78,98.82,71.7,40.92,259.17,596.15,44.75,364.52,357.32,226.57,477.02,11.89,50,South,0,151.56,10.42,11.45,102.55,411.67
2020,1,6,23,1451.52,1132.91,456.89,68.92,56.53,10.7,1169.5,619.79,74.76,207.78,8.67,85.16,395.94,723.04,33.13,461.86,260.18,232.39,930.84,14.19,21,East,0,56.72,15.59,13.32,208.4,713.44
2020,1,7,0,1644.5,615.77,100.28,101.24,70.4,71.84,1420.22,667.63,98.98,213.03,60.62,207.51,99.15,153.31,82.96,410.92,319.96,485.67,833.94,21.51,66,North,0,62.57,7.99,17.96,143.1,127.48
2020,1,7,1,1170.62,1699.76,415.48,62.79,83.51,41.72,3064.36,770.83,118.97,144.99,9.7,37.62,333.08,440.76,96.04,349.89,226.04,118.1,689.69,15.85,42,South,1,149.98,16.6,10.14,129.24,265.91
2020,1,7,2,1479.86,859.69,329.99,73.16,62.45,15.93,2403.52,500.08,54.78,164.92,48.9,131.27,288.56,188.8,35.23,334.59,169.35,244.91,472.49,15.46,49,North,0,145.92,29.82,20.54,235.76,386.17
2020,1,7,3,642.52,706.6,202.99,98.73,187.76,24.74,2308.97,803.29,73.08,243.27,107.11,188.46,130.88,612.24,23.56,538.65,167.6,387.59,467.26,16.42,66,South,0,61.02,10.15,20.09,169.01,269.76
2020,1,7,4,1515.69,540.87,305.2,104.18,110.36,27.06,1609.4,746.82,118.28,178.82,36.27,164.13,136.86,424.15,57.44,421.38,166.47,232.68,315.36,11,29,West,0,114.02,12.73,49.8,229.1,139.87
2020,1,7,5,1754.19,481.31,381.01,101.7,36.06,71.58,999.73,671.24,126.18,191.58,77.21,203.65,340.19,770.29,54.64,512.7,247.98,387.65,504.17,10.13,56,North,0,87.83,30.77,31.12,282.82,425.65
2020,1,7,6,1515.78,799.78,399.74,89.82,43,79.6,1640.2,739.16,67.05,172.21,18.22,41.3,360.65,470.91,61.98,322.75,129.68,150.97,448.95,5.03,41,North,0,101.19,22.65,17.92,240.49,446.54
2020,1,7,7,1507.92,914.19,154.56,30.33,177.9,52.78,1017.82,649.16,82.22,119.39,6.51,81.53,230.61,245.7,33.37,672.01,99.29,374.72,211.64,8.17,18,West,0,78.24,13.46,32.45,118.83,289.26
2020,1,7,8,948.66,1046.43,143.83,134.83,176.05,54.11,2000.67,873.2,98.32,236.31,54.78,111.95,459.63,325.69,25.58,603.21,320.99,329.11,581.63,5.19,51,North,0,112.85,9.43,17.26,231.04,228.11
2020,1,7,9,1866.57,1659.04,67.99,98.31,70.85,63.17,1573.53,875.07,110.15,155.92,45.06,232.22,143.02,551.43,24.49,530.41,238.95,320.14,947.2,19.81,62,East,0,171.67,14.11,31.63,258.09,471.88
2020,1,7,10,1053.74,331.07,146.86,68.8,122.37,51.39,2131.63,1698.31,67.54,149.29,13.31,37.69,271.36,755.68,75.72,488.26,247.1,426.28,860.48,20.68,55,East,0,59.82,24.66,39,138.28,390.64
2020,1,7,11,2337.4,764.27,378.08,50.09,214.76,78.61,800.63,421.7,36.29,113.7,63.38,69.67,244.08,178.77,53.81,494.85,404.06,311.93,814.79,14.74,66,North,0,56.15,17.1,7.56,149.18,466.4
2020,1,7,12,1833.09,1110.11,144.76,103.01,124.53,82.92,774.94,970.74,36.82,296.71,24.3,38.73,165,224.03,101.36,323.53,337.22,158.13,738.34,16.68,30,East,0,98.27,19.26,14.31,197.79,287.58
2020,1,7,13,1438.95,868.69,283.94,107.25,188.22,33.71,2839.74,715.78,38.59,133.88,44.09,55.25,239.4,278.98,58.42,496.93,314.31,215.65,719.19,7.08,44,West,0,99,5.31,22.24,188.26,188.2
2020,1,7,14,1950.21,1128.3,335.68,109.01,126.36,78.8,1796.51,1269.93,95.24,147.73,23.31,146.41,273.78,250.87,41.92,421.26,274.75,248.31,762.77,7.44,42,North,0,137.05,15.65,51.11,124.9,303.04
2020,1,7,15,2714.08,1160.37,256.69,95.05,70.83,30.3,2141.58,665.01,120.32,89.02,42.84,26.77,207.87,533.15,21.49,371.01,317.31,153.74,600.14,10.52,47,East,1,141.82,10.11,21.27,282.3,377.99
2020,1,7,16,1072.45,618.99,128.02,132.9,156.52,68.82,1468.41,1068.62,95.48,88.47,50.12,197.65,136.44,643.48,58.71,651.27,189.66,452.23,689.94,10.43,21,North,0,49.24,26.69,40.12,315.1,239.37
2020,1,7,17,1412.51,721.12,112.54,37.37,199.6,65.45,2491.35,601.21,111.88,160.39,58.92,149.05,159.41,397.37,44.08,230.34,445.38,468.5,930.99,5.14,26,West,0,35.32,22.5,36.51,354.49,240.76
2020,1,7,18,905.5,492.09,293.5,78.42,190.38,45.56,2688.82,515.83,103.25,76.61,25.51,59.61,167.39,266.16,66.09,534.06,322.26,230.08,831.43,18.74,28,North,0,75.31,7.59,23.12,106.79,556.29
2020,1,7,19,1911.43,1727.43,178.55,75.31,264.25,24.32,1509.24,1091.33,146.45,103.9,56.49,95.89,165.09,623.78,35.59,377.64,341.49,465.16,258.52,23.92,26,North,0,66.43,8.26,30.65,269.24,271.95
2020,1,7,20,1661.48,698.05,520.87,98,207.1,24.43,1125.03,757.66,218.27,247.78,42.38,101.91,145.16,669.73,29.81,310.18,229.08,192.51,257.76,8.9,28,East,1,79.25,28.58,30.92,81.47,739.14
2020,1,7,21,1492.23,1486.82,275.76,83.41,90.5,22.35,2125.67,1082.82,54.9,196.58,12.49,144.23,182.74,198.07,42.3,563.02,262.29,184.81,660.94,18.09,50,South,0,78.72,12.13,15.63,196.72,300.73
2020,1,7,22,2317.47,1601.01,302.06,41.25,150.1,25.14,2389.78,510.99,56.99,217.11,19.67,207.72,335.81,543.57,55.1,528.36,252.66,411.2,360.97,8.37,62,South,0,164.05,17.41,11.52,384.87,197.88
2020,1,7,23,1489.16,1335.03,336.67,76.74,60.34,53.58,1428.89,1135.92,62.76,191.73,70.86,30.01,196.18,759.89,38.4,491.04,156.43,289.34,920.5,23.83,24,East,0,111.24,17.96,12.6,113.76,585.16
2020,1,8,0,623.02,742.75,173.95,37.47,165.31,15.79,1209.71,1308.87,37.28,153.49,21.32,61.97,251.77,407.7,55.49,572.34,363.9,427.26,739.03,11.62,53,North,0,104.35,18.9,39.45,186.59,196.79
2020,1,8,1,1690.57,580.71,319.78,93.38,60.03,32.94,1375.23,553.29,180.41,321.85,70.25,219.03,299.46,816.27,42.12,461.44,403.93,256.61,384.07,14.08,58,West,0,137.95,6.98,18.94,160.14,183.8
2020,1,8,2,2224.7,486.23,299.57,108.38,98.92,27.93,1727.89,651.44,98.67,132.12,22.45,222.12,359.21,159.88,67.15,313.11,177.17,150.3,705.43,16.19,32,South,0,126.97,26.87,39.7,245.33,349.1
2020,1,8,3,1430.24,1146.52,227.44,51.1,98.89,69.37,3683.8,603.03,77.78,89.2,61.81,111.4,178.27,431.56,12.41,344.29,267.99,152.78,832.31,20.48,53,East,0,66.23,11.24,32.74,74.18,182.05
2020,1,8,4,894.05,818.64,272.71,97.97,142.36,37.6,2707.78,970.36,77.09,61.31,17.62,122.3,151.19,213.12,42.67,566.85,348.17,481.76,707.2,11.32,43,East,0,103.72,20.59,7.7,60.4,215.56
2020,1,8,5,602.62,1194.93,450.6,74.02,128.74,50.24,2626.38,954.23,27.34,135.2,46.21,174.87,250.6,529.82,28.24,494.55,322.94,268.65,811.73,13.55,60,West,0,81.1,9.29,6.22,191.95,193.76
2020,1,8,6,1013.52,649.53,127.2,91.73,65.68,39,838.19,1013.83,67.47,169.06,18.62,27.57,222.73,429.55,66.96,393.17,424.64,317.62,466.17,20.86,65,East,0,28.99,20.88,16.7,222.02,341.32
2020,1,8,7,1032.23,797.23,268.88,121.54,44.24,39.04,1955.87,1434.7,66.53,211.13,39.86,146.12,345.91,318.87,91.51,621.84,371.66,199.69,509.16,13.36,46,South,0,93.56,11.23,35.96,269.54,196.11
2020,1,8,8,694.44,958.05,348.5,83.04,67.29,28.98,2185.62,1338.77,96.49,114.19,33.01,56.1,223.32,387.21,49.12,423.54,230.69,321.28,875.61,23.61,42,North,0,103.67,5.81,29.21,297,329.53
2020,1,8,9,1953.55,2008.51,356.47,87.5,98.77,31.07,1777.65,680.39,71.31,175.35,48.26,147.82,322.04,230.41,31.93,603.11,285.39,441.3,936.13,20.88,41,East,0,87.83,24.2,8.98,140.62,288.38
2020,1,8,10,1584.56,543.17,307.57,55.39,201.72,78.1,2249.61,432.6,38.02,128.04,65.94,19.05,304.54,432.78,30.15,676.78,217.74,457.28,741.54,19.51,40,North,0,91.71,7.47,12.67,284.08,394.45
2020,1,8,11,1133.85,395.73,206.72,53.77,145.27,70.57,2787.6,621.84,55.35,118.17,34.9,103.86,294.38,405.34,47.88,523.71,347.54,354.1,389.73,6.32,53,North,0,62.73,16.5,32.96,157.41,390.91
2020,1,8,12,1564.59,1014.9,225.5,131.24,248.35,47.38,2145.43,696.82,48.24,299.01,61.1,147.73,83.78,590.76,52.09,485.2,291.48,350.51,694.97,9.71,45,West,1,47.19,23.65,37.8,81.81,557.24
2020,1,8,13,817.5,1057.03,209.88,52.07,103.23,47.16,1302.53,518.65,72.99,151.42,28.68,236.89,323.83,611.58,9.43,533.81,223.04,183.16,812.7,17.97,38,South,1,99.86,6.35,33.79,237.69,200.59
2020,1,8,14,1603.38,743.66,221.29,54.95,115.22,84.08,3342.62,845.62,74.66,174.04,42.97,44.43,436.13,490.38,32.74,515.94,230.31,442.93,201.85,24.49,43,South,0,141.92,4.78,11.6,120.98,381.71
2020,1,8,15,1191.23,1226.72,213.87,108.95,158.02,45.52,3248.89,610.64,51.12,118.7,74.75,145.77,291.93,328.21,58.32,432.41,534.38,479.95,415.15,7.19,29,North,1,159.69,30.78,24.88,87.5,314.3
2020,1,8,16,1817.6,736.56,247.3,138.61,176.78,57.39,1373.68,620.91,83.53,178.72,51.84,155.32,275.6,561.48,29.03,547.91,170.58,351.42,837.33,9.25,41,East,0,24.74,28.36,24.72,121.28,476.65
2020,1,8,17,1283.71,799.58,160.49,76.63,228.4,42.98,2797.93,660.15,149.93,203.77,25.71,142.64,158.46,690.47,26.72,561.98,502.6,377.29,584.68,7.28,34,South,0,60.84,14.59,10.94,211.98,648.01
2020,1,8,18,1226.07,1234.59,278.69,52.95,150.31,47.37,1571.88,1014.96,48.73,120.55,64.02,33.78,350.17,530.39,21.62,530.16,408.59,180.39,475.43,8.31,43,North,0,108.57,20.16,19.78,134.65,597.83
2020,1,8,19,1080.33,912.1,321.63,59.3,78.94,26.21,2376.91,515.72,168.03,213,20.28,227.32,268.19,880.35,21.14,342.06,309.73,254.03,742.67,24.13,33,North,0,50.47,20.92,48.3,157.71,308.91
2020,1,8,20,1142.51,1525.92,339.17,36.2,81.85,73.81,1404.08,1148.67,44.12,209.32,31.57,117.24,181.47,163.96,66.9,445.64,406.07,310.62,789.73,7.28,32,West,0,64.52,5.81,22.8,262,483.29
2020,1,8,21,2525.33,566.63,242.37,37.91,47.89,32.61,1672.42,534.55,96.87,124.06,15.63,37.01,48.15,534.26,65.31,384.91,453.98,493.36,800.77,13.5,33,West,0,82.9,12.98,23.96,351.07,398.59
2020,1,8,22,869.49,1524.83,172.44,153.41,73.52,56.52,676.79,830.91,62.73,163.94,49.8,60.04,406.94,515.84,25.41,359.42,451.49,300.64,362.3,13.35,23,North,0,93.77,34.04,34.49,238.11,486.22
2020,1,8,23,1875.73,1251.83,112.54,78.48,201.94,48.39,1268.74,579.04,98.12,122.22,64.99,86.65,142.86,567.62,51.56,647.97,96.87,386.45,342.73,12.86,24,South,0,136.91,10.02,42.55,294.19,339.6
2020,1,9,0,800.85,1660.25,115.72,21.57,73.66,50.88,695.38,1230.55,87.55,79.69,11.51,76.83,311.04,532.02,25.2,496.32,205.64,371.47,446.07,23.08,32,North,0,52.31,24.08,33.29,218.52,245.81
2020,1,9,1,987.04,770.74,413.72,36.23,254.68,26.95,2009.27,563.9,68.27,122.71,19.74,177.51,257.59,586.09,30.36,409.34,388.17,254.23,291.26,15.26,55,South,0,120.07,20.49,21.28,250.24,404.92
2020,1,9,2,1813.17,811.1,131.88,85.66,77.83,63.81,1331.84,764.52,115.22,149.45,41.66,55.36,429.38,274.33,63.33,459.81,247.31,486.64,267.51,11,60,South,0,83.12,17.79,30.71,111.44,427.24
2020,1,9,3,896.32,742.75,151.25,102.91,101.44,54.94,1197.64,1106.91,93.61,163.53,18.62,152.25,284.6,358.75,28.7,728.37,390.6,116.21,898.82,24.55,53,West,0,172.21,19.15,13.46,332.21,339.84
2020,1,9,4,1745.6,962.84,222.57,33.8,121.84,46.83,1436.86,869.85,34.18,218.52,29.85,335.16,247.37,702.77,63.3,549.61,325.62,103.12,295.25,19.74,18,West,0,89.86,17.7,24.61,216.33,218.97
2020,1,9,5,1340.16,560.03,135.85,80.49,187.4,50.32,1863.79,442.17,48.96,53.82,49.48,105.32,273.74,556.08,68.11,719.26,307.96,395.44,598.82,8.55,47,South,0,45.47,12.42,20.1,146.34,174.62
2020,1,9,6,1429.97,971.52,545.33,105.11,139.63,74.58,2573.92,723.68,114.68,128.98,37.13,16.6,321.09,400.47,57.68,552.31,314.09,241.8,501.25,21.44,68,West,0,58.56,17.57,26.49,143.18,462.44
2020,1,9,7,1109.64,405.54,339.53,60.91,151.27,44.15,1300.41,1071.32,67.47,200.78,74.7,47.21,153.51,686.96,20.5,328.51,385.72,179.94,961.2,5.52,48,East,0,165.71,17.67,14.08,84.63,538.17
2020,1,9,8,1490.58,1312.46,442.68,90.75,84.4,38.95,1608.2,1318.25,88.18,147.91,43.41,232.5,220.34,545.37,78.62,742.74,480.42,312.18,791.57,16.4,45,West,0,165.87,29,18.05,130.16,167.1
2020,1,9,9,1312.81,1061.87,268.16,63.39,114.1,55.49,2276.16,534.9,128.08,172.27,54.31,44.05,318.94,745.31,50.02,565.4,257.25,468.98,227.06,20.17,44,East,0,79.85,18.16,29.84,275.85,432.36
2020,1,9,10,975.16,688.17,109.09,86.7,72.36,47.97,2306.55,360.87,152.76,266.8,42.04,119.71,168.54,495.19,51.21,761.37,345.51,412.7,377,22.56,20,West,0,82.36,13.72,25.81,236.93,573.36
2020,1,9,11,836.54,455.25,109.45,27.86,169.7,53.06,1390.2,1421.8,85.14,117.9,6.61,108.35,270.91,967.4,67.77,428.2,272.37,454.36,418.85,7.58,63,North,0,112.01,25.82,52.79,242.48,119.2
2020,1,9,12,974.79,1384.71,385.84,49.8,238.54,32.16,3256.52,679.68,71.05,281.64,26.66,27.73,310.71,559.62,74.21,396.93,306.81,499.56,916.14,11.84,54,North,0,59.5,24,19.64,262.1,275.54
2020,1,9,13,1220.96,1320.1,198.28,40.54,111.89,19.29,1001.99,703,56.19,253.09,31.36,23.65,359.27,674.77,16.94,417.3,283.04,193.08,480.92,8.91,60,East,0,71.98,4.33,9.84,342.41,312.66
2020,1,9,14,2616.8,1089.87,351.81,37.95,96.62,74.47,1092.47,491.03,65.88,251.37,43.95,71.09,432.81,652.17,45.5,728.2,359.34,215.34,868.22,19.87,40,South,0,72.75,28.63,9.43,261.15,448.51
2020,1,9,15,1491.1,878.66,378.3,64.7,88.28,68.07,2103.46,593.3,116.7,242.44,68.15,102.43,68.32,757.01,54.99,403.26,405.83,310.44,919.13,7.15,65,North,0,38.47,18.56,36.03,123.43,173.59
2020,1,9,16,1580.09,1183.02,484.77,61.73,106.11,59.36,3600.08,665.52,57.41,125.27,17.44,71.42,225.08,747.15,54.72,403.41,231.09,172.3,415.2,24.75,53,North,0,50.08,27.21,13.15,244.16,473.55
2020,1,9,17,815.53,1089.66,345.39,54.88,76.67,24.19,2000.61,782.92,73.45,194.98,55.13,142.3,383.81,207.52,96.29,458.99,413.92,232.12,835.51,11.7,27,South,0,154.54,24.39,14.45,218.52,693.14
2020,1,9,18,1301.82,1380.48,416.97,62.75,82.59,51.4,2130.13,434.53,60.31,216.47,35.14,72.47,283.5,666,43.19,855.17,107.26,284.9,784.67,9.67,58,East,0,135.01,9.73,24.87,179.63,502.95
2020,1,9,19,2401.7,953.2,225.41,38.75,134.08,56.3,863.9,952.28,108.24,326.86,35.66,79.15,267.66,241.99,43.8,370.99,387.16,294.1,823.01,19.67,67,West,0,102.04,29.38,31.55,262.19,498.84
2020,1,9,20,1629.7,1246.43,492.17,99.69,124.75,55.98,2487.61,1131.21,63.67,163.2,48.85,83.35,383.16,465.15,48.6,640.59,241.42,102.86,450.87,8.46,48,South,0,55.35,7.66,47.39,247.38,315.51
2020,1,9,21,1845.47,1384.23,320.02,39.86,202.21,61.15,1779.82,777.78,70.23,108.09,61.22,126.59,185.11,288.24,76.59,802.23,214.49,165.68,528.95,24.4,59,North,0,27.04,25.45,6.24,238.81,240.14
2020,1,9,22,1593.67,1210.76,98.53,92.34,180.66,38.47,1546.51,712.78,107.32,93.35,24.42,47.74,226.22,653.77,23.67,666.89,341.03,251.75,455.2,17.83,31,West,0,113.53,25.84,14.47,163.16,308.39
2020,1,9,23,1180.68,537.25,400.3,106.34,200.1,21.82,1432.49,872,34.95,131.72,56.67,85.97,515.2,519.96,69.99,610.89,291.41,426.04,846.69,14.36,32,South,0,125.99,16.05,21.1,270,531.85
2020,1,10,0,1319.17,1003.48,167.35,86.42,123.93,36.69,1270.44,735.28,57.15,289.78,30.37,131.53,127.65,384.33,68.49,399.94,314.23,190.76,385.22,15.15,64,East,0,42.85,18.68,18.71,259.91,524.73
2020,1,10,1,1394.78,1119.04,328.59,82.47,94.17,39.56,2382.66,1190.52,87.09,144.39,33.72,58.16,102.2,423.66,70.98,580.44,421.96,185.37,849.59,23.55,23,West,0,127.27,9.93,21.71,137.94,269.21
2020,1,10,2,1206.26,992.11,445.66,114.75,156.92,9.51,2511.71,1011,32.61,315.68,50.4,124.36,339.62,219.01,35.86,394.76,434.07,368.33,523.18,12.38,41,West,0,105.46,18.23,26.33,140.78,228.94
2020,1,10,3,998.87,859.68,91.38,80.68,74.94,31.94,1415.28,512.29,33.51,274.7,50.26,47.29,181.51,445.37,77.5,488.27,275.56,215.3,891.07,15.63,62,West,0,47.87,11.93,35.43,200.66,431.05
2020,1,10,4,856.3,898.15,178.66,43.58,145.84,48.89,2172.17,1372.03,122.11,168.7,51.01,75.55,316.35,251.1,56.83,421.86,171,443.97,661.3,11,62,West,0,72.32,7.36,10.22,125.01,410.31
2020,1,10,5,1098.64,1117.92,94.48,125.51,156.32,31.2,1504.6,280.84,112.06,213.61,85.59,75.25,273.93,164.26,76.39,337.1,169.62,367.47,269.91,14.78,23,West,0,69.68,25.39,40.35,147.49,400.76
2020,1,10,6,3257.78,693.66,255.15,45.45,132.42,62.4,2083.39,661.25,37.71,116.07,18.34,136.56,576.25,161.46,51.96,437.98,294.26,428.61,252.21,11.68,54,East,0,126.91,10.74,30.3,193.87,827.07
2020,1,10,7,1001.18,1649,153.47,55.09,93.14,16.21,2083.5,689.96,45.57,210.59,56.47,20.41,432.39,345.19,47.22,509.03,237.15,172.76,378.47,6.01,63,West,0,105.51,4.3,25.88,123.16,400.21
2020,1,10,8,1729.85,609.61,301.81,99.2,167.06,47.1,2624.27,858.94,115.68,238.12,63.86,107.89,249.75,318.86,25.07,635.09,411.87,296.26,942.39,14.78,32,North,0,61.87,14.02,21.46,210.16,403.82
2020,1,10,9,1300.98,1058.99,187.07,54.84,190.54,46.89,1638.25,808.34,138.3,377.13,45.71,22.75,107.79,517.09,30.64,897.43,152.46,127.51,259.72,11.9,60,North,0,119.14,8.48,27.36,136.81,293.4
2020,1,10,10,873.43,1213.89,472.31,57.78,180.92,43.86,1781.16,471.79,107.17,98.48,94.45,120.38,201.67,358.58,76.88,623.41,341.16,186.75,560.66,14.67,48,North,0,79.93,5.14,8.2,209,431.9
2020,1,10,11,1615.43,640.6,287.31,67.94,131.63,19.93,1510.46,474.8,54.27,234,27.32,70.74,456.06,217.17,37.2,979.74,545.69,320.84,934.91,13.79,67,East,0,100.93,7.74,54.84,296.01,367.26
2020,1,10,12,1882.55,575.39,78.99,30.14,51.53,48.27,3214.52,756.51,30.46,228.64,18.54,64.04,496.43,130.11,60.8,351.81,215.92,497.51,826.23,9.97,18,South,0,83.42,7.51,8.08,266.28,443.65
2020,1,10,13,2071.45,672.69,290.14,95.95,74,36.98,2096.27,845.24,30.36,301.3,45.43,26.45,123.81,152.65,52.49,505.27,231.14,423.28,288.91,15.09,41,South,0,63.83,19.65,43.59,83.04,442.81
2020,1,10,14,1434.77,825.67,295.03,99.54,104.56,34.35,2076.25,1039.59,70.47,148.62,49.66,173.18,369.37,226.2,50.71,416.57,373.32,350.91,814.46,6.45,38,East,0,110.4,10.33,32.63,236.8,184.49
