User ID,Timestamp,Device Type,Session Duration,Page Name,Actions Taken,Betting History,Amount Spent,Active Time,Geolocation,Device Language,Referral Source,User Type,Push Notifications,Win/Loss Status,Bet Type,Sport Type,Bet Amount,Odds,Login Frequency,Session Frequency,Page Navigation,User Engagement,Coupon Usage,Error Logs,Help Interaction,Conversion Rate
9347,2025-01-13 19:27:39.007595,Android,36.95,Results,Place Bet,Multiple Wins,162.77,4.02,"Sydney, Australia",Spanish,Search Engine,New,True,Win,Spread,Football,404.32,4.81,Daily,5,Home > Sports,True,True,True,False,False
3791,2025-01-03 19:27:39.007614,iOS,29.35,Sports,Place Bet,No Bets,230.98,25.92,"Toronto, Canada",Spanish,Direct,New,False,No Bet,Moneyline,Tennis,989.32,2.32,Monthly,3,Live Bets > Results,True,True,True,True,False
7575,2025-01-07 19:27:39.007632,Android,112.13,Odds,View Odds,Multiple Wins,346.57,20.28,"New York, USA",German,Ad,New,True,Win,Over/Under,Tennis,15.74,4.52,Daily,4,Live Bets > Results,False,True,False,True,True
8467,2025-01-08 19:27:39.007650,Android,110.58,Bet History,View Odds,No Bets,386.36,9.62,"London, UK",Portuguese,Search Engine,New,False,Win,Over/Under,Basketball,620.92,2.57,Weekly,1,Home > Odds,False,True,True,True,True
5799,2024-12-30 19:27:39.007673,iOS,111.52,Results,Place Bet,Recent Win,26.82,8.35,"New York, USA",German,Direct,New,False,Win,Spread,Basketball,732.53,2.9,Weekly,1,Sports > Bet History,False,True,True,True,False
3074,2025-01-08 19:27:39.007699,iOS,75.22,Live Bets,Logout,Recent Win,460.05,16.78,"Sydney, Australia",French,Social Media,Returning,False,Win,Over/Under,Tennis,100.88,3.36,Rarely,3,Home > Odds,False,True,False,True,False
2220,2025-01-18 19:27:39.007718,iOS,111.9,Bet History,Logout,No Bets,493.5,19.32,"Toronto, Canada",English,Referral Link,New,False,No Bet,Parlay,Basketball,549.94,3.91,Daily,3,Home > Odds,True,True,True,False,False
2554,2025-01-14 19:27:39.007735,iOS,81.84,Bet History,Click,Multiple Losses,336.25,4.71,"New York, USA",Spanish,Ad,Returning,True,Loss,Moneyline,Football,538.79,4.46,Monthly,3,Sports > Bet History,True,False,True,True,True
9230,2025-01-07 19:27:39.007771,Android,25.92,Home,View Odds,Recent Loss,115.17,18.31,"New York, USA",English,Ad,Returning,True,Loss,Spread,Tennis,377.23,4.39,Daily,4,Sports > Bet History,False,True,False,True,False
8076,2024-12-27 19:27:39.007790,iOS,137.16,Odds,Logout,Recent Loss,442.62,11.66,"Toronto, Canada",French,Social Media,New,True,Loss,Moneyline,Baseball,665.5,3.16,Rarely,4,Home > Odds,False,True,True,False,False
8267,2025-01-05 19:27:39.007808,Android,58.54,Live Bets,Scroll,Recent Loss,274.75,13.05,"Sydney, Australia",German,Referral Link,New,False,Loss,Moneyline,Soccer,170.37,1.7,Rarely,4,Live Bets > Results,False,False,False,False,True
3510,2025-01-04 19:27:39.007825,iOS,49.84,Results,Click,Recent Win,223.53,22.65,"Berlin, Germany",Portuguese,Referral Link,Returning,False,Win,Moneyline,Soccer,194.44,3.61,Weekly,2,Home > Odds,False,True,False,True,False
5492,2025-01-15 19:27:39.007843,iOS,178.02,Bet History,Click,No Bets,496.55,2.97,"Berlin, Germany",Spanish,Social Media,Returning,True,No Bet,Parlay,Basketball,443.69,4.78,Monthly,5,Sports > Bet History,True,False,False,False,False
9264,2025-01-19 19:27:39.007866,iOS,162.76,Sports,Scroll,Recent Win,136.36,24.47,"Toronto, Canada",English,Search Engine,Returning,True,Win,Parlay,Football,953.24,4.36,Rarely,5,Live Bets > Results,True,True,True,True,True
4018,2025-01-17 19:27:39.007899,iOS,137.72,Odds,Logout,Recent Loss,464.4,23.33,"New York, USA",English,Direct,New,True,Win,Moneyline,Soccer,175.74,3.84,Rarely,2,Home > Odds,True,True,True,True,False
9739,2024-12-26 19:27:39.007949,iOS,157.17,Home,Click,Multiple Wins,71.02,20.68,"London, UK",English,Ad,New,True,No Bet,Spread,Tennis,180.29,4.94,Monthly,3,Live Bets > Results,False,False,False,True,False
7142,2025-01-19 19:27:39.007968,Android,166.67,Odds,Click,Recent Win,492.88,29.88,"Sydney, Australia",German,Referral Link,Returning,False,Win,Parlay,Soccer,746.56,1.69,Rarely,1,Home > Sports,True,True,True,False,True
8656,2025-01-03 19:27:39.007997,Android,17.2,Bet History,Logout,Multiple Wins,332.56,15.64,"New York, USA",Portuguese,Direct,New,False,No Bet,Spread,Tennis,407.02,1.65,Weekly,3,Sports > Bet History,False,False,False,True,True
4739,2025-01-22 19:27:39.008016,Android,170.51,Sports,Scroll,Multiple Wins,127.19,16.11,"New York, USA",French,Search Engine,Returning,False,No Bet,Moneyline,Soccer,403.98,2.19,Daily,2,Live Bets > Results,False,True,True,True,True
1885,2025-01-11 19:27:39.008033,Android,120.5,Odds,Login,No Bets,477.19,5.27,"London, UK",Portuguese,Referral Link,New,True,No Bet,Moneyline,Baseball,124.01,3.68,Daily,1,Sports > Bet History,True,False,False,True,True
7176,2025-01-05 19:27:39.008050,Android,32.89,Home,View Odds,Recent Win,469.18,20.22,"New York, USA",Portuguese,Search Engine,New,False,Win,Spread,Basketball,535.08,4.88,Daily,4,Sports > Bet History,True,False,False,True,True
1641,2025-01-05 19:27:39.008067,iOS,141.47,Home,Place Bet,Multiple Wins,257.06,29.9,"New York, USA",German,Direct,New,False,Loss,Spread,Basketball,454.68,1.9,Monthly,4,Home > Odds,False,False,True,False,True
1954,2025-01-15 19:27:39.008085,Android,138.72,Sports,Scroll,Multiple Wins,386.69,1.43,"New York, USA",French,Social Media,Returning,False,No Bet,Parlay,Football,339.58,2.52,Rarely,5,Live Bets > Results,True,False,True,True,True
3996,2024-12-27 19:27:39.008102,Android,85.02,Odds,Login,Recent Win,357.45,26.64,"New York, USA",Spanish,Referral Link,New,False,No Bet,Parlay,Soccer,201.91,3.93,Daily,2,Home > Sports,False,True,True,False,True
2944,2025-01-22 19:27:39.008120,Android,64.47,Results,Click,Multiple Wins,57.8,11.97,"Berlin, Germany",French,Social Media,New,True,Win,Parlay,Football,352.28,2.54,Monthly,4,Sports > Bet History,True,False,False,True,True
4395,2025-01-04 19:27:39.008138,iOS,172.29,Home,Login,Multiple Losses,101.97,14.1,"Berlin, Germany",German,Referral Link,New,False,Loss,Spread,Baseball,497.01,4.9,Daily,1,Live Bets > Results,False,True,False,False,False
3970,2025-01-04 19:27:39.008156,iOS,84.3,Live Bets,Click,Recent Loss,450.85,11.39,"London, UK",Portuguese,Search Engine,Returning,False,No Bet,Spread,Tennis,867.27,3.66,Daily,3,Sports > Bet History,False,False,False,True,True
5868,2025-01-03 19:27:39.008174,Android,61.1,Results,Logout,Multiple Losses,111.62,13.7,"Sydney, Australia",French,Search Engine,Returning,True,Loss,Moneyline,Football,748.21,2.52,Weekly,5,Home > Sports,False,True,False,False,False
8525,2025-01-21 19:27:39.008192,iOS,108.83,Odds,View Odds,Multiple Losses,145.98,21.71,"Berlin, Germany",French,Ad,New,False,No Bet,Moneyline,Baseball,981.37,2.74,Weekly,5,Home > Odds,False,True,False,True,True
4769,2024-12-27 19:27:39.008217,Android,129.37,Bet History,Place Bet,Multiple Wins,57.1,27.54,"Sydney, Australia",Spanish,Referral Link,Returning,True,Win,Moneyline,Basketball,884.93,2.48,Weekly,5,Home > Sports,False,True,False,True,True
3332,2024-12-31 19:27:39.008234,iOS,120.84,Results,Place Bet,Recent Win,3.85,18.39,"New York, USA",German,Direct,New,True,Loss,Spread,Tennis,834.34,3.77,Weekly,4,Sports > Bet History,False,False,False,False,False
2184,2025-01-07 19:27:39.008252,iOS,45.62,Live Bets,Place Bet,Recent Loss,371.95,15.21,"London, UK",Portuguese,Referral Link,New,True,Win,Moneyline,Baseball,887.7,2.85,Weekly,5,Live Bets > Results,False,True,False,False,True
7608,2024-12-28 19:27:39.008269,iOS,49.15,Home,Logout,Multiple Losses,384.58,3.59,"New York, USA",Spanish,Referral Link,New,True,Win,Moneyline,Tennis,62.77,2.56,Rarely,1,Live Bets > Results,False,False,False,False,False
2637,2025-01-06 19:27:39.008288,iOS,39.59,Results,Click,Recent Win,152.65,29.98,"Sydney, Australia",English,Search Engine,Returning,False,Win,Parlay,Basketball,803.15,4.68,Monthly,5,Home > Sports,False,False,True,True,False
6322,2024-12-31 19:27:39.008306,iOS,40.62,Sports,View Odds,Recent Loss,66.66,14.59,"Toronto, Canada",Portuguese,Referral Link,Returning,False,Win,Spread,Basketball,775.86,1.98,Monthly,5,Home > Odds,True,False,False,True,False
3844,2025-01-14 19:27:39.008325,Android,152.85,Live Bets,Place Bet,Recent Loss,435.01,27.56,"Berlin, Germany",German,Social Media,Returning,True,Loss,Moneyline,Basketball,836.3,4.86,Weekly,2,Sports > Bet History,False,False,False,True,True
4161,2025-01-21 19:27:39.008342,iOS,151.0,Bet History,Logout,Recent Win,386.1,13.09,"Toronto, Canada",English,Referral Link,New,False,Loss,Moneyline,Basketball,835.92,3.82,Daily,5,Sports > Bet History,True,True,True,False,False
7525,2025-01-02 19:27:39.008360,Android,167.15,Sports,Scroll,Multiple Losses,307.42,6.61,"Sydney, Australia",German,Search Engine,New,True,Win,Spread,Football,414.44,1.73,Monthly,4,Home > Sports,False,False,True,True,False
7173,2024-12-28 19:27:39.008378,Android,114.02,Live Bets,Scroll,Multiple Losses,83.46,17.41,"London, UK",Spanish,Ad,New,False,Win,Over/Under,Basketball,83.86,4.51,Daily,1,Sports > Bet History,True,True,True,False,False
9249,2025-01-05 19:27:39.008396,Android,132.5,Bet History,Scroll,Recent Win,226.04,16.32,"New York, USA",Spanish,Ad,New,False,Win,Spread,Basketball,648.8,4.06,Rarely,3,Home > Odds,True,True,False,True,True
9069,2025-01-20 19:27:39.008415,Android,77.83,Results,Scroll,Multiple Losses,362.06,19.69,"Sydney, Australia",Portuguese,Ad,New,False,Loss,Parlay,Soccer,25.36,4.27,Monthly,2,Home > Odds,False,False,False,True,False
9250,2025-01-22 19:27:39.008441,Android,122.95,Sports,Scroll,Multiple Losses,38.84,14.6,"London, UK",English,Referral Link,New,True,No Bet,Spread,Basketball,536.9,4.72,Daily,3,Home > Sports,True,False,True,False,True
8473,2025-01-20 19:27:39.008469,Android,142.66,Sports,View Odds,Recent Win,131.74,10.79,"London, UK",German,Ad,Returning,True,No Bet,Spread,Tennis,554.62,2.51,Monthly,4,Live Bets > Results,True,True,False,True,False
5670,2025-01-07 19:27:39.008487,Android,156.5,Live Bets,Place Bet,Recent Win,466.97,20.54,"New York, USA",French,Social Media,Returning,True,Loss,Over/Under,Baseball,233.57,4.36,Weekly,3,Home > Sports,True,True,False,False,False
4637,2025-01-22 19:27:39.008504,Android,113.41,Sports,View Odds,Recent Win,354.82,12.72,"London, UK",French,Ad,Returning,True,Win,Parlay,Basketball,246.46,3.55,Weekly,5,Live Bets > Results,True,True,True,True,True
3101,2025-01-08 19:27:39.008521,iOS,148.2,Bet History,Click,Multiple Losses,232.26,4.56,"New York, USA",English,Search Engine,New,True,Win,Parlay,Football,257.78,1.88,Daily,1,Home > Sports,True,False,False,True,True
3078,2025-01-02 19:27:39.008539,iOS,18.86,Odds,Login,No Bets,365.25,6.98,"Sydney, Australia",Spanish,Ad,Returning,False,Loss,Moneyline,Basketball,990.07,3.14,Daily,2,Sports > Bet History,True,False,True,True,True
2555,2025-01-17 19:27:39.008557,Android,157.99,Bet History,View Odds,Multiple Wins,388.49,18.98,"New York, USA",Portuguese,Ad,Returning,True,Loss,Spread,Tennis,542.49,2.38,Rarely,5,Home > Odds,True,True,True,False,False
8631,2025-01-09 19:27:39.008585,Android,1.1,Odds,Login,Multiple Losses,492.89,25.89,"Toronto, Canada",Spanish,Search Engine,Returning,True,Win,Moneyline,Basketball,43.68,1.95,Monthly,4,Home > Sports,True,False,False,False,False
5998,2025-01-17 19:27:39.008612,iOS,108.66,Odds,Click,Multiple Losses,12.35,28.01,"London, UK",Portuguese,Social Media,Returning,False,No Bet,Parlay,Tennis,274.96,1.88,Rarely,5,Live Bets > Results,False,False,False,False,True
8108,2024-12-29 19:27:39.008630,iOS,48.09,Sports,Logout,Recent Loss,119.17,4.19,"Toronto, Canada",French,Search Engine,Returning,True,No Bet,Over/Under,Soccer,824.28,3.06,Monthly,5,Live Bets > Results,False,True,True,False,True
4898,2025-01-20 19:27:39.008649,iOS,126.41,Results,Place Bet,Recent Loss,31.01,11.25,"London, UK",Spanish,Referral Link,Returning,True,Win,Parlay,Basketball,654.82,2.37,Rarely,1,Live Bets > Results,False,False,False,True,False
4462,2024-12-27 19:27:39.008668,Android,81.55,Live Bets,Logout,Recent Loss,301.58,23.3,"Berlin, Germany",German,Social Media,Returning,False,Loss,Parlay,Basketball,51.42,2.34,Daily,5,Sports > Bet History,True,True,True,True,True
9912,2025-01-10 19:27:39.008685,Android,82.63,Odds,Scroll,Multiple Losses,299.61,9.96,"New York, USA",German,Social Media,Returning,True,No Bet,Moneyline,Football,745.25,4.05,Rarely,2,Sports > Bet History,True,True,True,False,True
5879,2024-12-29 19:27:39.008703,Android,153.77,Home,Click,Recent Win,202.4,3.02,"London, UK",English,Social Media,New,False,Win,Parlay,Football,357.03,4.98,Rarely,3,Sports > Bet History,False,True,False,True,False
7020,2025-01-20 19:27:39.008720,Android,67.32,Odds,Logout,Recent Win,346.85,6.16,"Sydney, Australia",German,Search Engine,Returning,True,Loss,Over/Under,Tennis,740.53,2.39,Monthly,4,Home > Sports,True,True,False,False,True
6397,2025-01-22 19:27:39.008742,iOS,72.64,Live Bets,Scroll,Multiple Losses,144.42,21.6,"Toronto, Canada",Spanish,Ad,New,True,Win,Spread,Soccer,142.66,3.31,Daily,4,Sports > Bet History,False,False,True,True,True
7533,2025-01-05 19:27:39.008771,Android,59.55,Sports,Click,Multiple Losses,370.98,7.58,"Berlin, Germany",Portuguese,Ad,New,True,Win,Moneyline,Soccer,283.77,4.97,Daily,1,Home > Sports,False,False,True,True,False
8436,2025-01-20 19:27:39.008790,Android,66.23,Results,Logout,Recent Loss,208.47,17.04,"Berlin, Germany",Portuguese,Social Media,New,True,No Bet,Over/Under,Soccer,155.36,1.97,Weekly,4,Home > Odds,False,False,True,True,False
2337,2025-01-19 19:27:39.008808,Android,104.64,Sports,View Odds,Multiple Wins,90.52,12.97,"London, UK",French,Search Engine,Returning,True,No Bet,Over/Under,Soccer,283.78,2.33,Daily,3,Live Bets > Results,True,True,False,True,False
8504,2024-12-26 19:27:39.008835,Android,169.55,Results,Logout,Multiple Losses,270.91,3.06,"Toronto, Canada",Spanish,Social Media,New,True,No Bet,Spread,Basketball,892.39,4.11,Rarely,5,Home > Sports,False,False,True,True,True
8917,2025-01-22 19:27:39.008864,Android,115.66,Bet History,Click,Multiple Wins,345.73,11.65,"Toronto, Canada",French,Direct,New,True,No Bet,Over/Under,Baseball,527.65,4.78,Weekly,4,Live Bets > Results,True,True,False,True,False
3419,2025-01-07 19:27:39.008895,iOS,56.38,Odds,Login,Multiple Wins,154.33,10.35,"London, UK",French,Ad,Returning,True,No Bet,Moneyline,Baseball,404.9,2.46,Weekly,1,Home > Odds,False,False,False,False,True
6024,2025-01-06 19:27:39.008926,Android,179.39,Odds,Click,No Bets,394.65,18.35,"Sydney, Australia",Spanish,Search Engine,Returning,True,Loss,Spread,Tennis,589.65,3.52,Weekly,2,Sports > Bet History,True,True,True,False,False
9784,2024-12-24 19:27:39.008955,iOS,123.32,Home,Click,Recent Win,81.51,19.47,"London, UK",French,Social Media,Returning,True,Loss,Spread,Soccer,630.18,4.03,Weekly,1,Home > Odds,True,True,True,False,False
7297,2025-01-11 19:27:39.008987,iOS,151.6,Odds,View Odds,Recent Win,181.89,2.07,"London, UK",German,Social Media,Returning,True,Win,Spread,Basketball,728.86,1.78,Weekly,5,Sports > Bet History,False,True,False,True,False
4313,2024-12-29 19:27:39.009017,iOS,90.19,Sports,Scroll,No Bets,46.94,20.92,"Toronto, Canada",English,Referral Link,Returning,True,Loss,Parlay,Baseball,356.79,2.9,Monthly,2,Home > Odds,False,False,True,True,False
5154,2025-01-09 19:27:39.009046,Android,132.49,Bet History,Click,Recent Win,410.98,8.97,"New York, USA",Spanish,Referral Link,Returning,True,Win,Spread,Baseball,63.63,4.37,Rarely,3,Home > Odds,False,True,True,False,False
5366,2025-01-20 19:27:39.009077,Android,158.98,Results,Login,Multiple Losses,472.14,9.45,"London, UK",French,Search Engine,Returning,True,No Bet,Parlay,Basketball,170.44,4.39,Daily,2,Home > Sports,False,False,False,True,False
2805,2024-12-26 19:27:39.009107,Android,116.93,Sports,Click,Recent Loss,170.66,23.68,"London, UK",Spanish,Social Media,Returning,False,Win,Parlay,Soccer,207.06,4.84,Daily,5,Live Bets > Results,False,False,True,True,True
2262,2024-12-25 19:27:39.009139,Android,100.54,Sports,Scroll,Multiple Losses,446.13,11.48,"New York, USA",Portuguese,Ad,New,True,Win,Over/Under,Baseball,913.88,3.54,Daily,3,Home > Odds,True,False,False,True,False
6546,2025-01-16 19:27:39.009170,Android,43.84,Home,Place Bet,Recent Loss,259.6,29.82,"New York, USA",French,Referral Link,Returning,True,Loss,Over/Under,Soccer,348.14,1.77,Daily,3,Home > Odds,False,True,False,True,False
1146,2025-01-09 19:27:39.009205,iOS,164.73,Sports,Login,Multiple Wins,57.94,24.09,"Sydney, Australia",French,Ad,New,True,Loss,Moneyline,Baseball,350.22,2.92,Weekly,3,Live Bets > Results,False,True,False,False,True
6400,2025-01-16 19:27:39.009236,Android,17.88,Home,Logout,No Bets,37.58,13.95,"Sydney, Australia",English,Search Engine,New,True,No Bet,Moneyline,Football,554.8,2.87,Weekly,3,Live Bets > Results,False,True,False,True,False
4219,2025-01-23 19:27:39.009269,iOS,162.33,Sports,Place Bet,Multiple Wins,243.13,27.76,"London, UK",English,Search Engine,Returning,False,Loss,Moneyline,Baseball,20.86,2.36,Rarely,1,Home > Sports,True,True,False,False,False
9709,2024-12-24 19:27:39.009301,Android,141.14,Odds,Login,Multiple Wins,179.8,7.68,"London, UK",English,Ad,New,False,No Bet,Moneyline,Baseball,767.35,2.23,Rarely,4,Live Bets > Results,False,False,False,False,False
3320,2025-01-23 19:27:39.009348,Android,103.52,Bet History,Click,Multiple Losses,358.23,20.19,"Berlin, Germany",French,Social Media,New,False,Win,Spread,Basketball,710.69,4.7,Weekly,1,Live Bets > Results,True,True,True,True,False
2489,2025-01-22 19:27:39.009381,iOS,30.9,Results,Click,Recent Loss,438.38,20.81,"Berlin, Germany",French,Social Media,New,True,No Bet,Moneyline,Soccer,551.45,2.3,Daily,1,Home > Odds,True,False,True,False,True
2178,2025-01-09 19:27:39.009412,iOS,131.38,Sports,Click,Multiple Losses,158.5,6.01,"Toronto, Canada",English,Social Media,New,False,Win,Over/Under,Baseball,781.15,2.35,Rarely,2,Live Bets > Results,True,False,True,True,False
6941,2025-01-18 19:27:39.009447,iOS,66.83,Odds,Place Bet,Recent Win,315.4,22.72,"London, UK",German,Direct,New,True,No Bet,Over/Under,Football,512.53,4.36,Daily,4,Sports > Bet History,False,False,True,True,True
4425,2025-01-09 19:27:39.009480,iOS,21.44,Odds,Click,No Bets,494.47,22.5,"New York, USA",Portuguese,Referral Link,Returning,False,No Bet,Moneyline,Soccer,158.88,3.91,Daily,3,Home > Odds,False,False,False,False,True
7256,2025-01-14 19:27:39.009513,iOS,169.57,Sports,Scroll,Recent Loss,214.69,1.86,"New York, USA",German,Search Engine,Returning,True,No Bet,Moneyline,Soccer,962.63,4.79,Weekly,3,Sports > Bet History,True,True,False,False,False
8145,2025-01-17 19:27:39.009543,iOS,153.87,Live Bets,Login,No Bets,10.3,19.98,"Sydney, Australia",English,Social Media,New,False,Win,Over/Under,Football,33.8,2.52,Daily,2,Home > Odds,False,True,False,True,False
4858,2025-01-06 19:27:39.009581,iOS,123.76,Bet History,Click,No Bets,54.46,22.63,"Sydney, Australia",Portuguese,Referral Link,New,False,Win,Over/Under,Soccer,508.34,4.52,Monthly,5,Live Bets > Results,False,True,False,True,False
1922,2025-01-06 19:27:39.009617,Android,82.05,Sports,Click,No Bets,163.19,3.44,"London, UK",German,Referral Link,Returning,False,Win,Spread,Baseball,44.75,2.11,Rarely,1,Live Bets > Results,False,True,False,True,True
5224,2025-01-11 19:27:39.009665,iOS,9.35,Home,View Odds,Recent Loss,181.58,2.46,"Toronto, Canada",English,Search Engine,Returning,False,No Bet,Over/Under,Football,45.49,4.76,Daily,3,Home > Odds,True,False,True,True,True
5761,2024-12-24 19:27:39.009695,Android,175.76,Sports,View Odds,Multiple Losses,123.67,3.62,"Berlin, Germany",French,Search Engine,New,False,Loss,Moneyline,Soccer,25.71,2.37,Daily,3,Home > Sports,False,False,False,False,False
2861,2025-01-03 19:27:39.009729,iOS,136.47,Sports,Login,Multiple Wins,352.33,25.59,"Toronto, Canada",English,Ad,Returning,False,Win,Spread,Basketball,343.47,4.66,Daily,4,Home > Sports,False,False,True,True,False
