OBJECTID,PARKING_SPACE_ID,POST_ID,MS_PAY_STATION_ID,MS_SPACE_NUM,SENSOR_FLAG,ON_OFFSTREET_TYPE,OSP_ID,JURISDICTION,PM_DISTRICT_ID,BLOCKFACE_ID,ACTIVE_METER_FLAG,REASON_CODE,SMART_METER_FLAG,METER_TYPE,METER_VENDOR,METER_MODEL,CAP_COLOR,PCO_BEAT,OLD_RATE_AREA,STREET_ID,STREET_NAME,STREET_NUM,PARITY_DIGIT_POSITION,STREET_SEG_CTRLN_ID,ORIENTATION,LONGITUDE,LATITUDE,LEGISLATION_REF,LEGISLATION_DT,WORK_ORDER,COMMENTS,COLLECTION_ROUTE,COLLECTION_SUBROUTE,PMR_ROUTE,NFC_KEY,SPT_CODE,COLLECTION_ROUTE_DESC,COLLECTION_SUBROUTE_DESC,shape,data_as_of,data_loaded_at,analysis_neighborhood,supervisor_district,Analysis Neighborhoods,Neighborhoods,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts
170460,-,325-05006,325-05006,0,,ON,,SFMTA,6,325052,P,,,MS,MacKay,Tango,Grey,,,,BAY ST,500,,2777000,,-122.41636460059999,37.8053509005,,,,,M-201,M201-53,F-1,,,Fishermans Wharf,JONES ST 2600,POINT (-122.416364601 37.8053509),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,North Beach,3,23,99,99,6,3
171039,-,593-06320,-,0,,ON,,SFMTA,13,593062,U,U1,,-,-,-,-,,,593,O'FARRELL ST,632,,9732000,,-122.41574959799999,37.7854994972,,,,,,,E-1,,,,,POINT (-122.415749598 37.785499497),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,5,36,20,20,5,10
171197,-,363-02230,-,0,,ON,,SFMTA,12,363021,M,UY,,SS,IPS,M5,Yellow,,,363,COLUMBUS AVE,223,,4290000,,-122.406286502,37.7974857976,,,,,DPT MOS,DPT MOS,G-3,,,,,POINT (-122.406286502 37.797485798),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Chinatown,3,6,104,104,6,3
171327,-,667-01840,-,0,,ON,,SFMTA,14,667012,M,-,,SS,IPS,M5,Grey,,,667,SOUTH VAN NESS AVE,184,,12017202,,-122.4179066976,37.7704941024,,,,,DPT MOS,DPT MOS,N-1,,,,,POINT (-122.417906698 37.770494102),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,6,20,32,32,1,10
171760,-,370-01570,-,0,,ON,,SFMTA,4,370011,U,U2,,-,-,-,-,,,370,CAPP ST,157,,3673000,,-122.4184925422,37.7637201967,,,,,,,R-2,,,,,POINT (-122.418492542 37.763720197),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
171853,-,330-03030,-,0,,ON,,SFMTA,2,330031,U,U9,,SS,IPS,M5,Grey,,,330,BRANNAN ST,303,,3074000,,-122.3921338988,37.7816785005,,,,,,,M-3,,,,,POINT (-122.392133899 37.7816785),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,31,31,1,10
172952,-,206-03490,-,0,,ON,,SFMTA,14,206031,M,-,,SS,IPS,M5,Grey,,,206,06TH ST,349,,335000,,-122.4042841281,37.777568036800005,,,,,DPT MOS,DPT MOS,N-3,,,,,POINT (-122.404284128 37.777568037),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,South of Market,6,34,32,32,1,10
173344,-,563-01012,-,0,,ON,,SFMTA,13,563011,U,U8,,-,-,-,-,,,563,MCALLISTER ST,101,,8890000,,-122.4138111156,37.7808477019,,,,,,,J-4,,,,,POINT (-122.413811116 37.780847702),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,5,36,21,21,5,10
173759,-,386-01010,-,0,,ON,,SFMTA,1,386011,U,U1,,-,-,-,-,,,386,DRUMM ST,101,,4971000,,-122.3967177995,37.7946712998,,,,,,,I-1,,,,,POINT (-122.396717799 37.7946713),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,3,8,108,108,6,3
173767,-,359-04020,-,0,,ON,,SFMTA,1,359042,U,UD,,SS,IPS,M5,Grey,,,359,CLAY ST,402,,4083000,,-122.40048269900001,37.7950302017,,,,,,,I-1,,,,,POINT (-122.400482699 37.795030202),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Chinatown,3,6,108,108,6,3
174390,-,440-31090,-,0,,ON,,SFMTA,20,440311,M,-,,SS,IPS,M5,Grey,,,440,GEARY BLVD,3109,,6050101,,-122.4524883011,37.7816731975,,,,,126,126-3,B-1,,,Geary St: 2400 - 4800,Geary2600-3100,POINT (-122.452488301 37.781673198),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Lone Mountain/USF,2,18,12,12,8,4
174773,-,443-00610,-,0,,ON,,SFMTA,14,443003,U,U9,,-,-,-,-,,,443,GOUGH ST,61,,6311000,,-122.4223299005,37.773245998600004,,,,,,,J-5,,,,,POINT (-122.422329901 37.773245999),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Hayes Valley,6,9,26,26,4,11
174817,-,330-08180,-,0,,ON,,SFMTA,42,330082,U,UC,,SS,IPS,M5,Grey,,,330,BRANNAN ST,818,,3088000,,-122.40379719970001,37.7727053993,,,,,,,S-1,,,,,POINT (-122.4037972 37.772705399),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,South of Market,6,34,33,33,1,10
175742,-,212-02230,-,0,,ON,,SFMTA,14,212021,M,-,,SS,IPS,M5,Grey,,,212,12TH ST,223,,543000,,-122.4160629555,37.7714092538,,,,,DPT MOS,DPT MOS,N-1,,,,,POINT (-122.416062956 37.771409254),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,6,20,32,32,1,10
176296,-,580-00610,-,0,,ON,,SFMTA,1,580001,U,U9,,-,-,-,-,,,580,NATOMA ST,61,,9507000,,-122.3979254977,37.787847698600004,,,,,,,M-2,,,,,POINT (-122.397925498 37.787847699),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,32,32,1,10
177127,-,443-13070,-,0,,ON,,SFMTA,15,443131,M,-,,SS,IPS,M5,Grey,,,443,GOUGH ST,1307,,6331000,,-122.4248499979,37.7857330003,,,,,425,425-1,E-3,,,Elm St: 100,Elm,POINT (-122.424849998 37.785733),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Japantown,2,15,100,100,4,11
177277,-,561-02063,561-02060,3,,ON,,SFMTA,1,561022,U,U1,,MS,MacKay,Elite,Black,,,561,MAIN ST,206,,8629000,,-122.3932045975,37.7903584977,,,,,,,M-1,,,,,POINT (-122.393204598 37.790358498),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,108,108,1,10
177429,-,463-01480,-,0,,ON,,SFMTA,2,463012,M,-,,SS,IPS,M5,Red,,,463,HAWTHORNE ST,148,,6810000,,-122.3966101983,37.7836383012,,,,,DPT MOS,DPT MOS,M-2,,,,,POINT (-122.396610198 37.783638301),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,32,32,1,10
177672,-,570-03750,-,0,,ON,,SFMTA,1,570031,U,U5,,-,-,-,-,,,570,MINNA ST,375,,9042000,,-122.4056657517,37.782493113600005,,,,,,,N-3,,,,,POINT (-122.405665752 37.782493114),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,South of Market,6,34,32,32,1,10
178359,-,684-03304,-,0,,ON,,SFMTA,2,684032,U,U3,,-,-,-,-,,,684,TOWNSEND ST,330,,12663000,,-122.3958393149,37.776558805,,,,,,,N-4,,,,,POINT (-122.395839315 37.776558805),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,South of Market,6,34,32,32,1,10
178680,-,720-09190,-,0,,ON,,SFMTA,12,720091,U,U9,,-,-,-,-,,,720,WASHINGTON ST,919,,13418000,,-122.40880980130001,37.794809997899996,,,,,,,G-3,,,,,POINT (-122.408809801 37.794809998),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Chinatown,3,6,104,104,6,3
178949,-,440-05220,-,0,,ON,,SFMTA,13,440052,U,U1,,-,-,-,-,,,440,GEARY ST,522,,6112000,,-122.4122853016,37.7869060979,,,,,,,J-2,,,,,POINT (-122.412285302 37.786906098),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,3,36,50,50,6,3
180119,-,542-11290,-,0,,ON,,SFMTA,15,542111,U,U1,,-,-,-,-,,,542,LARKIN ST,1129,,8137000,,-122.4187092983,37.788785901800004,,,,,,,D-1,,,,,POINT (-122.418709298 37.788785902),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Nob Hill,3,21,50,50,6,3
180328,-,440-58040,-,0,,ON,,SFMTA,21,440582,T,U8,,SS,IPS,M5,Grey,,,440,GEARY BLVD,5804,,6079201,,-122.4817905014,37.7803642013,,,,,DPT MOS,DPT MOS,B-3,,,,,POINT (-122.481790501 37.780364201),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Outer Richmond,1,29,8,8,8,4
181317,-,363-04155,-,0,,ON,,SFMTA,12,363041,U,U4,,-,-,-,-,,,363,COLUMBUS AVE,415,,4294000,,-122.40843161570001,37.7989767024,,,,,,,G-4,,,,,POINT (-122.408431616 37.798976702),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Chinatown,3,6,106,106,6,3
181563,-,686-06330,-,0,,ON,,SFMTA,3,686061,M,-,,SS,IPS,M5,Grey,,,686,TURK ST,633,,12723000,,-122.4197127015,37.7820173026,,,,,DPT MOS,DPT MOS,J-3,,,,,POINT (-122.419712701 37.782017303),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,5,36,21,21,4,10
181735,-,614-21250,-,0,,ON,,SFMTA,18,614211,U,U1,,-,-,-,-,,,614,POST ST,2125,,10650000,,-122.4372242094,37.7845637077,,,,,,,C-1,,,,,POINT (-122.437224209 37.784563708),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Japantown,5,15,103,103,4,11
181992,-,420-03130,-,0,,ON,,SFMTA,2,420031,U,U1,,SS,IPS,M5,Grey,,,420,FREMONT ST,313,,5864000,,-122.3930898995,37.7877103974,,,,,,,M-1,,,,,POINT (-122.3930899 37.787710397),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,30,30,1,10
182158,-,705-15190,-,0,,ON,,SFMTA,15,705151,M,-,,SS,IPS,M5,Grey,,,705,VALLEJO ST,1519,,13108000,,-122.4226184,37.7967592989,,,,,135,135-1,D-2,,,Pacific St: Broadway St,Pacific 1500-1700,POINT (-122.4226184 37.796759299),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Russian Hill,3,32,105,105,4,3
182665,-,651-06170,-,0,,ON,,SFMTA,1,651061,M,-,,SS,IPS,M5,Yellow,,,651,SANSOME ST,617,,11551000,,-122.4018621982,37.7962589999,,,,,DPT MOS,DPT MOS,G-2,,,,,POINT (-122.401862198 37.796259),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Chinatown,3,6,106,106,6,3
182945,-,831-05530,-,0,,ON,,PORT,2,831052,U,U1,,-,-,-,-,,,831,EMBARCADERO SOUTH,553,,12548201,,-122.3876954016,37.7859947001,,,,,,,Port 2,,,,,POINT (-122.387695402 37.7859947),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,31,31,1,10
183073,-,684-03653,-,0,,ON,,SFMTA,2,684031,U,U5,,-,-,-,-,,,684,TOWNSEND ST,365,,12663000,,-122.3962495196,37.7759248034,,,,,,,N-4,,,,,POINT (-122.39624952 37.775924803),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission Bay,6,4,34,34,1,10
184039,-,681-25280,-,0,,ON,,SFMTA,6,681252,U,U1,,-,-,-,-,,,681,TAYLOR ST,2528,,12463000,,-122.41533919769999,37.806232699100008,,,,,,,F-1,,,,,POINT (-122.415339198 37.806232699),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,North Beach,3,23,99,99,6,3
184043,-,681-26240,-,0,,ON,,SFMTA,6,681262,M,-,,SS,IPS,M5,Grey,,,681,TAYLOR ST,2624,,12464000,,-122.41552549949999,37.807164800300008,,,,,201,201-52,F-1,,,Fishermans Wharf,Fishermans Wharf,POINT (-122.4155255 37.8071648),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,North Beach,3,23,99,99,6,3
184157,-,930-00002,930-00002,0,,OFF,,OffStr,14,473002,P,-,,MS,GPS,GPS,Grey,,,473,HOFF ST,42,,6935000,,-122.4206863782,37.7643476449,,,,,,,R-2,,,,,POINT (-122.420686378 37.764347645),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
184638,-,471-15090,-,0,,ON,,SFMTA,14,471151,M,-,,SS,IPS,M5,Grey,,,471,HARRISON ST,1509,,6737000,,-122.412702595,37.7703721247,,,,,DPT MOS,DPT MOS,N-1,,,,,POINT (-122.412702595 37.770372125),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,6,20,32,32,1,10
185289,-,847-03110,-,0,,ON,,PORT,6,847031,U,U9,,-,-,-,-,,,847,JEFFERSON ST,311,,7458000,,-122.41786230139999,37.8079009996,,,,,,,Port 1,,,,,POINT (-122.417862301 37.807901),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,North Beach,3,23,99,99,6,3
186452,-,816-04001,816-04001,0,,ON,,PORT,44,816041,U,,,MS,MacKay,Tango,Yellow,,,,16TH ST,400,,696000,,-122.38784138829999,37.7669217456,,,,,,,Port 3,,,,,POINT (-122.387841388 37.766921746),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission Bay,6,4,34,34,1,10
186559,-,462-05191,462-05003,19,,ON,,SFMTA,39,462051,U,-,,MS,MacKay,Tango,Black,,,462,HAIGHT ST,519,,6608000,,-122.4309303981,37.771982901600005,,,,,,,C-3,,,,,POINT (-122.430930398 37.771982902),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Hayes Valley,5,9,26,26,4,11
186715,-,701-18150,-,0,,ON,,SFMTA,15,701181,M,-,,SS,IPS,M5,Red,,,701,VAN NESS AVE,1815,,13160101,,-122.4229440984,37.7926046018,,,,,410,410-3,D-2,,,Van Ness Ave: 200 - 2100,Van Ness 600,POINT (-122.422944098 37.792604602),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Pacific Heights,2,30,102,102,4,6
186783,-,592-03120,592-03002,12,,ON,,SFMTA,3,592032,M,-,,MS,MacKay,Tango,Grey,,,592,OCTAVIA ST,312,,9880201,,-122.4240317979,37.7752191208,,,,,DPT MOS,DPT MOS,H-1,,,,,POINT (-122.424031798 37.775219121),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Hayes Valley,5,9,22,22,4,11
186828,-,664-09006,664-09006,0,,ON,,SFMTA,12,664092,P,,,MS,MacKay,Tango,Yellow,,,,STOCKTON ST,900,,12205000,,-122.407947885,37.7946410038,,,,,,,G-3,,,,,POINT (-122.407947885 37.794641004),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Chinatown,3,6,104,104,6,3
186895,-,400-09003,400-09003,0,,ON,,SFMTA,3,400091,P,,,MS,MacKay,Tango,Grey,,,,EDDY ST,900,,5067000,,-122.4232961998,37.782525402400005,,,,,M402,M402,E-4,,,EDDY ST,,POINT (-122.4232962 37.782525402),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Western Addition,2,39,100,100,4,11
187412,-,216-30006,216-30006,0,,ON,,SFMTA,4,216302,P,,,MS,MacKay,Tango,Grey,,,,16TH ST,3000,,726000,,-122.4203050003,37.7650818013,,,,,M-335,M335-2,R-2,,,16th St: 3000,15TH ST,POINT (-122.420305 37.765081801),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
187591,-,471-11330,-,0,,ON,,SFMTA,14,471111,M,-,,SS,IPS,M5,Grey,,,471,HARRISON ST,1133,,6729000,,-122.4072585869,37.774680616100007,,,,,M418,M418,N-2,,,,,POINT (-122.407258587 37.774680616),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,South of Market,6,34,32,32,1,10
152244,-,591-19310,-,0,,ON,,SFMTA,36,591191,M,-,,SS,IPS,M5,Grey,,,591,OCEAN AVE,1931,,9832102,,-122.46327330150001,37.7255629998,,,,,318,318-1,O-1,,,Ocean Ave: 1000 - 1900,Ocean 1000-1700,POINT (-122.463273301 37.725563),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,West of Twin Peaks,7,41,67,67,10,8
158688,-,542-00070,542-00001,7,,ON,,SFMTA,3,542001,M,-,,MS,MacKay,Elite,Grey,,,542,LARKIN ST,7,,8120000,,-122.4165394974,37.7780340993,,,,,M-414,M-414,J-4,,,Larkin St: 100 - 300,"Larkin St. 100, 300",POINT (-122.416539497 37.778034099),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,6,36,21,21,5,10
150726,-,202-06510,-,0,,ON,,SFMTA,2,202061,U,UC,,SS,IPS,M5,Grey,,,202,02ND ST,651,,147000,,-122.3907597975,37.7809138027,,,,,,,M-3,,,,,POINT (-122.390759797 37.780913803),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,31,31,1,10
150973,-,691-15150,-,0,,ON,,SFMTA,8,691151,M,-,,SS,MacKay,mkBeacon,Yellow,,,691,UNION ST,1515,,12864000,,-122.4246380978,37.7984068011,,,,,215,215-1,F-2,,,Union St:1500-2200 Fillmore St,Union,POINT (-122.424638098 37.798406801),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Marina,2,13,15,15,4,6
150150,-,650-36390,-,0,,ON,,SFMTA,19,650361,M,-,,SS,MacKay,mkBeacon,Yellow,,,650,SACRAMENTO ST,3639,,11268000,,-122.45341460200001,37.7873140004,,,,,103,103-3,C-2,,,Divisadero St: Sacramento St,Divisadero - Sacramento,POINT (-122.453414602 37.787314),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Presidio Heights,2,31,10,10,8,6
160903,-,470-05530,-,0,,ON,,SFMTA,1,470051,M,-,,SS,IPS,M5,Grey,,,470,HOWARD ST,553,,7033000,,-122.3972296991,37.7874650982,,,,,404,404-1,M-2,,,Howard St: Unit - 600 Bryan St,Howard Unit-600,POINT (-122.397229699 37.787465098),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,6,8,32,32,1,10
155466,-,401-07040,-,0,,ON,,SFMTA,15,401072,M,-,,SS,IPS,M5,Yellow,,,401,ELLIS ST,704,,5178000,,-122.4180065987,37.7842713025,,,,,415,415-2,E-4,,,Ellis St: Unit - 900,Ellis Unit-300,POINT (-122.418006599 37.784271303),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,5,36,20,20,5,10
155891,-,680-12040,-,0,,ON,,SFMTA,26,680122,M,-,,SS,IPS,M5,Grey,,,680,TARAVAL ST,1204,,12398000,,-122.4791979005,37.742978298000004,,,,,321,321-2,A-2,,,Taraval St: 400 - 1800,Taraval,POINT (-122.479197901 37.742978298),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Sunset/Parkside,4,35,40,40,10,7
157456,-,218-34330,-,0,,ON,,SFMTA,4,218341,M,-,,SS,IPS,M5,Grey,,,218,18TH ST,3433,,879000,,-122.4206442998,37.7617031009,,,,,334,334-2,R-3,,,Mission St: 2100 - 2400,Mission 2100-2400,POINT (-122.4206443 37.761703101),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
155740,-,614-11010,-,0,,ON,,SFMTA,15,614111,U,U1,,-,-,-,-,,,614,POST ST,1101,,10640000,,-122.4200524983,37.7867303015,,,,,,,E-3,,,,,POINT (-122.420052498 37.786730302),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,3,36,50,50,4,3
160010,-,440-35250,-,0,,ON,,SFMTA,20,440351,M,UY,,SS,IPS,M5,Grey,,,440,GEARY BLVD,3525,,6055101,,-122.4571883974,37.7812041015,,,,,126,126-3,B-1,,,Geary St: 2400 - 4800,Geary2600-3100,POINT (-122.457188397 37.781204101),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Lone Mountain/USF,2,18,12,12,8,4
161947,-,725-03570,-,0,,ON,,SFMTA,10,725031,M,-,,SS,IPS,M5,Yellow,,,725,WEST PORTAL AVE,357,,13579101,,-122.46994359770001,37.737079600700007,,,,,320,320-2,A-1,,,West Portal Ave: Unit - 300,West Portal,POINT (-122.469943598 37.737079601),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,West of Twin Peaks,7,41,46,46,10,8
152280,-,114-04030,-,0,,ON,,SFMTA,21,114041,M,-,,SS,IPS,M5,Grey,,,114,14TH AVE,403,,556000,,-122.4729042447,37.7804219511,,,,,118,118-1,B-3,,,Geary St: 5000 - 5200,Geary,POINT (-122.472904245 37.780421951),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Outer Richmond,1,29,5,5,8,4
158143,-,701-10010,-,0,,ON,,SFMTA,15,701101,U,U8,,-,-,-,-,,,701,VAN NESS AVE,1001,,13152101,,-122.421378398,37.7848593992,,,,,,,E-3,,,,,POINT (-122.421378398 37.784859399),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Western Addition,2,39,100,100,4,11
153102,-,445-00690,-,0,,ON,,SFMTA,12,445001,M,-,,SS,IPS,M5,Grey,,,445,GREEN ST,69,,6439000,,-122.40037639970001,37.800531898500005,,,,,203,203-4,G-1,,,Broadway St: Unit - 800,Battery: 800 - 1200,POINT (-122.4003764 37.800531899),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,3,8,77,77,6,3
158617,-,359-08010,-,0,,ON,,SFMTA,12,359081,M,-,,SS,IPS,M5,Grey,,,359,CLAY ST,801,,4089000,,-122.40639239890001,37.7942113009,,,,,213,213-1,I-4,,,Clay St: 100 - 900,Clay: 100 - 900,POINT (-122.406392399 37.794211301),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Chinatown,3,6,104,104,6,3
155518,-,363-12200,-,0,,ON,,SFMTA,6,363122,M,-,,SS,MacKay,mkBeacon,Green,,,363,COLUMBUS AVE,1220,,4306000,,-122.41787729939999,37.8057365016,,,,,201,201-53,F-1,,,Fishermans Wharf,Fishermans Wharf,POINT (-122.417877299 37.805736502),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,North Beach,3,23,99,99,6,3
151403,-,224-33450,-,0,,ON,,SFMTA,4,224331,T,UD,,SS,IPS,M5,Grey,,,224,24TH ST,3345,,1349000,,-122.4201276002,37.7520712995,,,,,303,303-1,R-4,,,24 St (Lower): 2700 - 3300,24th St Lower,POINT (-122.4201276 37.752071299),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Mission,9,20,53,53,3,2
151746,-,546-27220,-,0,,ON,,SFMTA,6,546272,M,-,,SS,IPS,M5,Grey,,,546,LEAVENWORTH ST,2722,,8274000,,-122.4187912007,37.8066126005,,,,,201,201-51,F-1,,,Fishermans Wharf,Fishermans Wharf,POINT (-122.418791201 37.8066126),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,North Beach,3,23,99,99,6,3
155590,-,571-09060,-,0,,ON,,SFMTA,12,571092,M,-,,SS,IPS,M5,Yellow,,,571,MONTGOMERY ST,906,,9309000,,-122.40367400250001,37.7975668003,,,,,DPT MOS,DPT MOS,G-2,,,,,POINT (-122.403674002 37.7975668),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,North Beach,3,23,106,106,6,3
155767,-,490-23370,-,0,,ON,,SFMTA,24,490231,M,-,,SS,MacKay,mkBeacon,Grey,,,490,IRVING ST,2337,,7301000,,-122.48333069840001,37.763219700099995,,,,,120,120-1,A-5,,,Inner Irving St: 1800 - 2500,Outer Irving,POINT (-122.483330698 37.7632197),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Sunset/Parkside,4,35,39,39,10,7
151117,-,686-03260,-,0,,ON,,SFMTA,13,686032,M,-,,SS,IPS,M5,Grey,,,686,TURK ST,326,,12719000,,-122.4148974993,37.7827533008,,,,,416,416-2,J-3,,,Turk St: 100 - 900,Turk Unit-700,POINT (-122.414897499 37.782753301),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Tenderloin,5,36,20,20,5,10
160063,-,606-04050,-,0,,ON,,SFMTA,1,606041,M,-,,SS,IPS,M5,Yellow,,,606,PINE ST,405,,10460000,,-122.4028801021,37.7917974022,,,,,210,210-3,I-2,,,California: Unit - 900 Pine St,Pine: Unit - 600,POINT (-122.402880102 37.791797402),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Financial District/South Beach,3,8,108,108,6,3
152903,-,657-25430,-,0,,ON,,SFMTA,33,657251,M,UV,,SS,IPS,M5,Grey,,,657,SAN BRUNO AVE,2543,,11376000,,-122.40421219890001,37.729331101199996,,,,,310,310-1,O-4,,,San Bruno Ave: 2400 - 2700,San Bruno,POINT (-122.404212199 37.729331101),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Portola,9,25,91,91,2,2
157385,-,133-18100,-,0,,ON,,SFMTA,25,133182,M,-,,SS,IPS,M5,Grey,,,133,33RD AVE,1810,,1732000,,-122.4913279002,37.7533224997,,,,,332,332-1,A-2,,,Noriega St: 2300 - 2500,Noriega 30th Ave - 34th Ave,POINT (-122.4913279 37.7533225),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Sunset/Parkside,4,35,39,39,10,7
160088,-,904-00150,-,0,,OFF,,SFMTA,9,109032,M,-,,SS,MacKay,mkBeacon,Grey,,,109,09TH AVE,330,,425000,,-122.4673365017,37.7820508973,,,,,910,910,B-2,,,Clement St at 9th Ave: Lot,9th Ave Clement Lot,POINT (-122.467336502 37.782050897),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Inner Richmond,1,11,5,5,8,4
159212,-,847-03570,-,0,,ON,,PORT,6,847031,U,U9,,-,-,-,-,,,847,JEFFERSON ST,357,,7458000,,-122.4188637992,37.8077722983,,,,,,,Port 1,,,,,POINT (-122.418863799 37.807772298),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,North Beach,3,23,99,99,6,3
152711,-,334-30020,-,0,,ON,,SFMTA,8,334302,M,-,,SS,MacKay,mkBeacon,Grey,,,334,BUCHANAN ST,3002,,3349000,,-122.4321696011,37.7976711997,,,,,215,215-2,F-2,,,Union St:1500-2200 Fillmore St,Filbert/Fillmore/Greenwich/Pix,POINT (-122.432169601 37.7976712),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Marina,2,13,15,15,4,6
156166,-,650-16580,-,0,,ON,,SFMTA,15,650162,U,U1,,SS,IPS,M5,Grey,,,650,SACRAMENTO ST,1658,,11247000,,-122.4207595007,37.7915642009,,,,,,,D-2,,,,,POINT (-122.420759501 37.791564201),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,Nob Hill,3,21,105,105,4,3
153954,-,690-08150,-,0,,ON,,SFMTA,10,690081,U,U8,,SS,IPS,M5,Yellow,,,690,ULLOA ST,815,,12784000,,-122.4655653999,37.740702700700005,,,,,,,A-1,,,,,POINT (-122.4655654 37.740702701),04/29/2024 05:01:40 PM,12/03/2024 02:47:03 PM,West of Twin Peaks,7,41,46,46,10,8
