location_id,longitude,latitude,geo_point,location_grid
312,-122.4043593013,37.7919320994,POINT(-122.4043593013 37.7919320994),-122.404_37.792
313,-122.4208134019,37.7843004995,POINT(-122.4208134019 37.7843004995),-122.421_37.784
314,-122.4405010005,37.7169884023,POINT(-122.4405010005 37.7169884023),-122.441_37.717
315,-122.4204852001,37.744480798800005,POINT(-122.4204852001 37.744480798800005),-122.42_37.744
316,-122.4338852984,37.7503019021,POINT(-122.4338852984 37.7503019021),-122.434_37.75
317,-122.4062269011,37.7951348972,POINT(-122.4062269011 37.7951348972),-122.406_37.795
318,-122.4194897988,37.7908153002,POINT(-122.4194897988 37.7908153002),-122.419_37.791
319,-122.3998883997,37.7831484013,POINT(-122.3998883997 37.7831484013),-122.4_37.783
320,-122.4167823994,37.7883317982,POINT(-122.4167823994 37.7883317982),-122.417_37.788
321,-122.4214104002,37.7610786994,POINT(-122.4214104002 37.7610786994),-122.421_37.761
322,-122.4665081014,37.7830451977,POINT(-122.4665081014 37.7830451977),-122.467_37.783
323,-122.4483100006,37.7697699004,POINT(-122.4483100006 37.7697699004),-122.448_37.77
324,-122.3934618995,37.7785173998,POINT(-122.3934618995 37.7785173998),-122.393_37.779
325,-122.4156079931,37.7893585156,POINT(-122.4156079931 37.7893585156),-122.416_37.789
326,-122.4734382981,37.7638034996,POINT(-122.4734382981 37.7638034996),-122.473_37.764
327,-122.4162464996,37.7751060993,POINT(-122.4162464996 37.7751060993),-122.416_37.775
328,-122.4058206023,37.7934522022,POINT(-122.4058206023 37.7934522022),-122.406_37.793
329,-122.4203364995,37.7681970977,POINT(-122.4203364995 37.7681970977),-122.42_37.768
330,-122.397575,37.7874195007,POINT(-122.397575 37.7874195007),-122.398_37.787
331,-122.39818,37.783306,POINT(-122.39818 37.783306),-122.398_37.783
332,-122.4157621988,37.7815487989,POINT(-122.4157621988 37.7815487989),-122.416_37.782
333,-122.4140924008,37.7833826979,POINT(-122.4140924008 37.7833826979),-122.414_37.783
334,-122.4800026023,37.7823105016,POINT(-122.4800026023 37.7823105016),-122.48_37.782
335,-122.4795009007,37.7635367987,POINT(-122.4795009007 37.7635367987),-122.48_37.764
336,-122.3895391018,37.7832441003,POINT(-122.3895391018 37.7832441003),-122.39_37.783
337,-122.4064697974,37.7577722006,POINT(-122.4064697974 37.7577722006),-122.406_37.758
338,-122.4532719978,37.7874399972,POINT(-122.4532719978 37.7874399972),-122.453_37.787
339,-122.4038455018,37.7894367007,POINT(-122.4038455018 37.7894367007),-122.404_37.789
340,-122.3860860986,37.770087300700006,POINT(-122.3860860986 37.770087300700006),-122.386_37.77
341,-122.4079057013,37.7816994999,POINT(-122.4079057013 37.7816994999),-122.408_37.782
342,-122.4029086006,37.789041901800005,POINT(-122.4029086006 37.789041901800005),-122.403_37.789
343,-122.467718398,37.7830777978,POINT(-122.467718398 37.7830777978),-122.468_37.783
344,-122.4667163973,37.7639448018,POINT(-122.4667163973 37.7639448018),-122.467_37.764
345,-122.3932331015,37.778590797300005,POINT(-122.3932331015 37.778590797300005),-122.393_37.779
346,-122.4082215984,37.7855096002,POINT(-122.4082215984 37.7855096002),-122.408_37.786
347,-122.4103744009,37.7871481002,POINT(-122.4103744009 37.7871481002),-122.41_37.787
348,-122.4627931972,37.7773575009,POINT(-122.4627931972 37.7773575009),-122.463_37.777
349,-122.4021895004,37.8038776022,POINT(-122.4021895004 37.8038776022),-122.402_37.804
350,-122.4422682018,37.7148121026,POINT(-122.4422682018 37.7148121026),-122.442_37.715
351,-122.4158902017,37.7787997973,POINT(-122.4158902017 37.7787997973),-122.416_37.779
352,-122.4764245486,37.7803348136,POINT(-122.4764245486 37.7803348136),-122.476_37.78
353,-122.4220359195,37.7959960026,POINT(-122.4220359195 37.7959960026),-122.422_37.796
354,-122.4633028002,37.7832684022,POINT(-122.4633028002 37.7832684022),-122.463_37.783
355,-122.4789965001,37.7426757001,POINT(-122.4789965001 37.7426757001),-122.479_37.743
356,-122.3995401422,37.7858703526,POINT(-122.3995401422 37.7858703526),-122.4_37.786
357,-122.4420307984,37.7824861974,POINT(-122.4420307984 37.7824861974),-122.442_37.782
358,-122.4225955007,37.7908815005,POINT(-122.4225955007 37.7908815005),-122.423_37.791
359,-122.4752269012,37.7431526975,POINT(-122.4752269012 37.7431526975),-122.475_37.743
360,-122.3946782981,37.7794883986,POINT(-122.3946782981 37.7794883986),-122.395_37.779
361,-122.4878477005,37.779562299000006,POINT(-122.4878477005 37.779562299000006),-122.488_37.78
362,-122.4208703988,37.7910948981,POINT(-122.4208703988 37.7910948981),-122.421_37.791
363,-122.4101098009,37.7775181987,POINT(-122.4101098009 37.7775181987),-122.41_37.778
364,-122.4228466001,37.8062919983,POINT(-122.4228466001 37.8062919983),-122.423_37.806
365,-122.3898661022,37.7801995975,POINT(-122.3898661022 37.7801995975),-122.39_37.78
366,-122.3979804162,37.7886286059,POINT(-122.3979804162 37.7886286059),-122.398_37.789
367,-122.4212129002,37.7833519027,POINT(-122.4212129002 37.7833519027),-122.421_37.783
368,-122.4096332003,37.7998103005,POINT(-122.4096332003 37.7998103005),-122.41_37.8
369,-122.4557134004,37.7640113988,POINT(-122.4557134004 37.7640113988),-122.456_37.764
370,-122.3886584991,37.776272899400006,POINT(-122.3886584991 37.776272899400006),-122.389_37.776
371,-122.4372064713,37.72165738,POINT(-122.4372064713 37.72165738),-122.437_37.722
372,-122.3914042988,37.7811861978,POINT(-122.3914042988 37.7811861978),-122.391_37.781
373,-122.4188061987,37.7907294025,POINT(-122.4188061987 37.7907294025),-122.419_37.791
374,-122.473827699,37.73204430090001,POINT(-122.473827699 37.73204430090001),-122.474_37.732
375,-122.3879341015,37.7891072974,POINT(-122.3879341015 37.7891072974),-122.388_37.789
376,-122.4405533985,37.7851071012,POINT(-122.4405533985 37.7851071012),-122.441_37.785
377,-122.4095745997,37.7815392994,POINT(-122.4095745997 37.7815392994),-122.41_37.782
378,-122.411261698,37.8069371981,POINT(-122.411261698 37.8069371981),-122.411_37.807
379,-122.4160127004,37.7837988985,POINT(-122.4160127004 37.7837988985),-122.416_37.784
380,-122.4056876988,37.7709677973,POINT(-122.4056876988 37.7709677973),-122.406_37.771
381,-122.4046260973,37.7304070973,POINT(-122.4046260973 37.7304070973),-122.405_37.73
382,-122.4225370006,37.7854748991,POINT(-122.4225370006 37.7854748991),-122.423_37.785
383,-122.4180341025,37.8058465001,POINT(-122.4180341025 37.8058465001),-122.418_37.806
384,-122.4203402158,37.753684703,POINT(-122.4203402158 37.753684703),-122.42_37.754
385,-122.3890889992,37.7867564977,POINT(-122.3890889992 37.7867564977),-122.389_37.787
386,-122.4349301026,37.7892188997,POINT(-122.4349301026 37.7892188997),-122.435_37.789
387,-122.4357212984,37.7978464988,POINT(-122.4357212984 37.7978464988),-122.436_37.798
388,-122.4282367003,37.7858865009,POINT(-122.4282367003 37.7858865009),-122.428_37.786
389,-122.4772641004,37.7428982005,POINT(-122.4772641004 37.7428982005),-122.477_37.743
390,-122.4154696983,37.8040715986,POINT(-122.4154696983 37.8040715986),-122.415_37.804
391,-122.402854202,37.7982701984,POINT(-122.402854202 37.7982701984),-122.403_37.798
392,-122.3981672988,37.7958671012,POINT(-122.3981672988 37.7958671012),-122.398_37.796
393,-122.4042057001,37.7810403974,POINT(-122.4042057001 37.7810403974),-122.404_37.781
394,-122.4232743007,37.793052799,POINT(-122.4232743007 37.793052799),-122.423_37.793
395,-122.3985462,37.7985385981,POINT(-122.3985462 37.7985385981),-122.399_37.799
396,-122.3989434016,37.7937456974,POINT(-122.3989434016 37.7937456974),-122.399_37.794
397,-122.4526799002,37.7863797982,POINT(-122.4526799002 37.7863797982),-122.453_37.786
398,-122.3993556012,37.7998350997,POINT(-122.3993556012 37.7998350997),-122.399_37.8
399,-122.4220576004,37.765572098,POINT(-122.4220576004 37.765572098),-122.422_37.766
400,-122.3975865,37.776359797400005,POINT(-122.3975865 37.776359797400005),-122.398_37.776
401,-122.400671398,37.779829899700005,POINT(-122.400671398 37.779829899700005),-122.401_37.78
402,-122.4175669008,37.7861061011,POINT(-122.4175669008 37.7861061011),-122.418_37.786
403,-122.4352111981,37.798026598,POINT(-122.4352111981 37.798026598),-122.435_37.798
404,-122.490883799,37.7537035019,POINT(-122.490883799 37.7537035019),-122.491_37.754
405,-122.4185279028,37.7886639004,POINT(-122.4185279028 37.7886639004),-122.419_37.789
406,-122.4175173973,37.7702818,POINT(-122.4175173973 37.7702818),-122.418_37.77
407,-122.4110602026,37.8011020021,POINT(-122.4110602026 37.8011020021),-122.411_37.801
408,-122.3983232022,37.7831766986,POINT(-122.3983232022 37.7831766986),-122.398_37.783
409,-122.4738774986,37.7318774004,POINT(-122.4738774986 37.7318774004),-122.474_37.732
410,-122.4832810274,37.7802938332,POINT(-122.4832810274 37.7802938332),-122.483_37.78
411,-122.3992722013,37.7923739989,POINT(-122.3992722013 37.7923739989),-122.399_37.792
412,-122.4959101973,37.7757110995,POINT(-122.4959101973 37.7757110995),-122.496_37.776
413,-122.3992394001,37.7849935991,POINT(-122.3992394001 37.7849935991),-122.399_37.785
414,-122.4507933014,37.7866199006,POINT(-122.4507933014 37.7866199006),-122.451_37.787
415,-122.422253864,37.7770381811,POINT(-122.422253864 37.7770381811),-122.422_37.777
416,-122.4196780005,37.7660597012,POINT(-122.4196780005 37.7660597012),-122.42_37.766
417,-122.4648723174,37.7830016052,POINT(-122.4648723174 37.7830016052),-122.465_37.783
418,-122.4174812992,37.7703933016,POINT(-122.4174812992 37.7703933016),-122.417_37.77
419,-122.4037308988,37.7928006993,POINT(-122.4037308988 37.7928006993),-122.404_37.793
420,-122.4170524978,37.8071533003,POINT(-122.4170524978 37.8071533003),-122.417_37.807
421,-122.479466602,37.7806292985,POINT(-122.479466602 37.7806292985),-122.479_37.781
422,-122.4033744164,37.775240071800006,POINT(-122.4033744164 37.775240071800006),-122.403_37.775
423,-122.4031486024,37.804124801300006,POINT(-122.4031486024 37.804124801300006),-122.403_37.804
424,-122.4340385978,37.7907943007,POINT(-122.4340385978 37.7907943007),-122.434_37.791
425,-122.4111520012,37.8008597986,POINT(-122.4111520012 37.8008597986),-122.411_37.801
426,-122.4048942008,37.7873615985,POINT(-122.4048942008 37.7873615985),-122.405_37.787
427,-122.4147993025,37.805396900400005,POINT(-122.4147993025 37.805396900400005),-122.415_37.805
428,-122.4406239015,37.7168261007,POINT(-122.4406239015 37.7168261007),-122.441_37.717
429,-122.4828798023,37.7426513982,POINT(-122.4828798023 37.7426513982),-122.483_37.743
430,-122.468317799,37.7384481978,POINT(-122.468317799 37.7384481978),-122.468_37.738
431,-122.3981455003,37.7957597011,POINT(-122.3981455003 37.7957597011),-122.398_37.796
432,-122.3997468014,37.7925677997,POINT(-122.3997468014 37.7925677997),-122.4_37.793
433,-122.4180284978,37.7488763024,POINT(-122.4180284978 37.7488763024),-122.418_37.749
434,-122.3950773996,37.7932484996,POINT(-122.3950773996 37.7932484996),-122.395_37.793
435,-122.4802964998,37.7822969005,POINT(-122.4802964998 37.7822969005),-122.48_37.782
436,-122.4295971,37.7517820009,POINT(-122.4295971 37.7517820009),-122.43_37.752
437,-122.4201156979,37.7915375018,POINT(-122.4201156979 37.7915375018),-122.42_37.792
438,-122.4098744986,37.7799453017,POINT(-122.4098744986 37.7799453017),-122.41_37.78
439,-122.4074479991,37.7705612023,POINT(-122.4074479991 37.7705612023),-122.407_37.771
440,-122.3965029993,37.7833709017,POINT(-122.3965029993 37.7833709017),-122.397_37.783
441,-122.4217616019,37.7932499972,POINT(-122.4217616019 37.7932499972),-122.422_37.793
442,-122.4343267006,37.7906415992,POINT(-122.4343267006 37.7906415992),-122.434_37.791
443,-122.4041620024,37.779533001500006,POINT(-122.4041620024 37.779533001500006),-122.404_37.78
444,-122.4212536977,37.7571781025,POINT(-122.4212536977 37.7571781025),-122.421_37.757
445,-122.4139119562,37.7817256405,POINT(-122.4139119562 37.7817256405),-122.414_37.782
446,-122.4141648986,37.8080913973,POINT(-122.4141648986 37.8080913973),-122.414_37.808
447,-122.4400814024,37.7868365002,POINT(-122.4400814024 37.7868365002),-122.44_37.787
448,-122.4615580009,37.781278801,POINT(-122.4615580009 37.781278801),-122.462_37.781
449,-122.4213644003,37.793557898,POINT(-122.4213644003 37.793557898),-122.421_37.794
450,-122.4223952011,37.7922664982,POINT(-122.4223952011 37.7922664982),-122.422_37.792
451,-122.4070930981,37.7683465023,POINT(-122.4070930981 37.7683465023),-122.407_37.768
452,-122.415716998,37.7524513014,POINT(-122.415716998 37.7524513014),-122.416_37.752
453,-122.4524032024,37.7819594004,POINT(-122.4524032024 37.7819594004),-122.452_37.782
454,-122.4186997988,37.7682959986,POINT(-122.4186997988 37.7682959986),-122.419_37.768
455,-122.464476099,37.7827136991,POINT(-122.464476099 37.7827136991),-122.464_37.783
456,-122.4211078384,37.7579189569,POINT(-122.4211078384 37.7579189569),-122.421_37.758
457,-122.4296783541,37.7978904367,POINT(-122.4296783541 37.7978904367),-122.43_37.798
458,-122.4130601023,37.8085017976,POINT(-122.4130601023 37.8085017976),-122.413_37.809
459,-122.4011887011,37.7937026982,POINT(-122.4011887011 37.7937026982),-122.401_37.794
460,-122.4109222979,37.789820698,POINT(-122.4109222979 37.789820698),-122.411_37.79
461,-122.4776947012,37.7805496984,POINT(-122.4776947012 37.7805496984),-122.478_37.781
462,-122.4156459027,37.807756400600006,POINT(-122.4156459027 37.807756400600006),-122.416_37.808
463,-122.3965566158,37.7906642069,POINT(-122.3965566158 37.7906642069),-122.397_37.791
464,-122.4296835006,37.7721414984,POINT(-122.4296835006 37.7721414984),-122.43_37.772
465,-122.4187759009,37.7537787993,POINT(-122.4187759009 37.7537787993),-122.419_37.754
466,-122.4088484977,37.7856643022,POINT(-122.4088484977 37.7856643022),-122.409_37.786
467,-122.4117627011,37.7877410975,POINT(-122.4117627011 37.7877410975),-122.412_37.788
468,-122.4082096182,37.7806980067,POINT(-122.4082096182 37.7806980067),-122.408_37.781
469,-122.4089055003,37.7938919001,POINT(-122.4089055003 37.7938919001),-122.409_37.794
470,-122.4223702007,37.7985365977,POINT(-122.4223702007 37.7985365977),-122.422_37.799
471,-122.4149214995,37.7826259014,POINT(-122.4149214995 37.7826259014),-122.415_37.783
472,-122.4080063009,37.778954801000005,POINT(-122.4080063009 37.778954801000005),-122.408_37.779
473,-122.4342219995,37.7904677977,POINT(-122.4342219995 37.7904677977),-122.434_37.79
474,-122.4015848825,37.7261774074,POINT(-122.4015848825 37.7261774074),-122.402_37.726
475,-122.4089037114,37.7782451419,POINT(-122.4089037114 37.7782451419),-122.409_37.778
476,-122.4078542979,37.788415499900005,POINT(-122.4078542979 37.788415499900005),-122.408_37.788
477,-122.4184623004,37.7875921008,POINT(-122.4184623004 37.7875921008),-122.418_37.788
478,-122.4784619023,37.7638542996,POINT(-122.4784619023 37.7638542996),-122.478_37.764
479,-122.4165803005,37.7865853001,POINT(-122.4165803005 37.7865853001),-122.417_37.787
480,-122.3989597016,37.7861022008,POINT(-122.3989597016 37.7861022008),-122.399_37.786
481,-122.4078952015,37.7802040008,POINT(-122.4078952015 37.7802040008),-122.408_37.78
482,-122.3983854015,37.7977369026,POINT(-122.3983854015 37.7977369026),-122.398_37.798
483,-122.4953174011,37.775738201,POINT(-122.4953174011 37.775738201),-122.495_37.776
484,-122.4644919017,37.7641964991,POINT(-122.4644919017 37.7641964991),-122.464_37.764
485,-122.4735388027,37.7317252018,POINT(-122.4735388027 37.7317252018),-122.474_37.732
486,-122.464516198,37.7832754989,POINT(-122.464516198 37.7832754989),-122.465_37.783
487,-122.4290713982,37.7849974994,POINT(-122.4290713982 37.7849974994),-122.429_37.785
488,-122.4216234181,37.7726609071,POINT(-122.4216234181 37.7726609071),-122.422_37.773
489,-122.4619515983,37.7809885972,POINT(-122.4619515983 37.7809885972),-122.462_37.781
490,-122.4825041981,37.7799335,POINT(-122.4825041981 37.7799335),-122.483_37.78
491,-122.3998772015,37.7924167019,POINT(-122.3998772015 37.7924167019),-122.4_37.792
492,-122.3938294013,37.7928182007,POINT(-122.3938294013 37.7928182007),-122.394_37.793
493,-122.3970732984,37.7780177993,POINT(-122.3970732984 37.7780177993),-122.397_37.778
494,-122.4027845987,37.7984397979,POINT(-122.4027845987 37.7984397979),-122.403_37.798
495,-122.4656448995,37.740308198,POINT(-122.4656448995 37.740308198),-122.466_37.74
496,-122.3921681025,37.7911324994,POINT(-122.3921681025 37.7911324994),-122.392_37.791
497,-122.4108242017,37.7830823016,POINT(-122.4108242017 37.7830823016),-122.411_37.783
498,-122.4506286026,37.7866409001,POINT(-122.4506286026 37.7866409001),-122.451_37.787
499,-122.4536419974,37.7442813989,POINT(-122.4536419974 37.7442813989),-122.454_37.744
500,-122.427355902,37.7689300001,POINT(-122.427355902 37.7689300001),-122.427_37.769
501,-122.4015742016,37.7920793974,POINT(-122.4015742016 37.7920793974),-122.402_37.792
502,-122.4325133988,37.7826752988,POINT(-122.4325133988 37.7826752988),-122.433_37.783
503,-122.4130398014,37.7877704007,POINT(-122.4130398014 37.7877704007),-122.413_37.788
504,-122.4041179025,37.7703222007,POINT(-122.4041179025 37.7703222007),-122.404_37.77
505,-122.4013960023,37.7984550026,POINT(-122.4013960023 37.7984550026),-122.401_37.798
506,-122.4003510366,37.795955109,POINT(-122.4003510366 37.795955109),-122.4_37.796
507,-122.4388456025,37.7853241981,POINT(-122.4388456025 37.7853241981),-122.439_37.785
508,-122.4380742998,37.783854599,POINT(-122.4380742998 37.783854599),-122.438_37.784
509,-122.3954652023,37.7895845015,POINT(-122.3954652023 37.7895845015),-122.395_37.79
510,-122.3993932025,37.7808355995,POINT(-122.3993932025 37.7808355995),-122.399_37.781
511,-122.3956387022,37.7791478977,POINT(-122.3956387022 37.7791478977),-122.396_37.779
512,-122.3958123472,37.7737543945,POINT(-122.3958123472 37.7737543945),-122.396_37.774
513,-122.3894664028,37.7834291001,POINT(-122.3894664028 37.7834291001),-122.389_37.783
514,-122.4122998972,37.7810431019,POINT(-122.4122998972 37.7810431019),-122.412_37.781
515,-122.3920460005,37.7313478988,POINT(-122.3920460005 37.7313478988),-122.392_37.731
516,-122.4029714984,37.7798085985,POINT(-122.4029714984 37.7798085985),-122.403_37.78
517,-122.4065482018,37.7876833015,POINT(-122.4065482018 37.7876833015),-122.407_37.788
518,-122.4846641978,37.7803266001,POINT(-122.4846641978 37.7803266001),-122.485_37.78
519,-122.4148052984,37.776421002000006,POINT(-122.4148052984 37.776421002000006),-122.415_37.776
